setting,replicate,b,h,estimate,error,analytic_uniform_bias,note
b=0,0,0.0,0.3,0.26267582219693825,0.26267582219693825,0.12,Uniform NW fixed-bandwidth sanity check
b=2,0,2.0,0.3,0.26131594739287256,0.26131594739287256,0.12,Uniform NW fixed-bandwidth sanity check
b=0,1,0.0,0.3,0.044888669212932095,0.044888669212932095,0.12,Uniform NW fixed-bandwidth sanity check
b=2,1,2.0,0.3,0.024996666821051658,0.024996666821051658,0.12,Uniform NW fixed-bandwidth sanity check
b=0,2,0.0,0.3,-0.10613018329128827,-0.10613018329128827,0.12,Uniform NW fixed-bandwidth sanity check
b=2,2,2.0,0.3,-0.10317742513292467,-0.10317742513292467,0.12,Uniform NW fixed-bandwidth sanity check
b=0,3,0.0,0.3,0.13056822660676903,0.13056822660676903,0.12,Uniform NW fixed-bandwidth sanity check
b=2,3,2.0,0.3,0.12398689834047416,0.12398689834047416,0.12,Uniform NW fixed-bandwidth sanity check
b=0,4,0.0,0.3,0.15504245668330574,0.15504245668330574,0.12,Uniform NW fixed-bandwidth sanity check
b=2,4,2.0,0.3,0.1561236239484008,0.1561236239484008,0.12,Uniform NW fixed-bandwidth sanity check
b=0,5,0.0,0.3,0.15516257308416873,0.15516257308416873,0.12,Uniform NW fixed-bandwidth sanity check
b=2,5,2.0,0.3,0.16246449193214266,0.16246449193214266,0.12,Uniform NW fixed-bandwidth sanity check
b=0,6,0.0,0.3,0.06770349194339818,0.06770349194339818,0.12,Uniform NW fixed-bandwidth sanity check
b=2,6,2.0,0.3,0.06875537897589966,0.06875537897589966,0.12,Uniform NW fixed-bandwidth sanity check
b=0,7,0.0,0.3,0.09690889227840754,0.09690889227840754,0.12,Uniform NW fixed-bandwidth sanity check
b=2,7,2.0,0.3,0.08975271024535549,0.08975271024535549,0.12,Uniform NW fixed-bandwidth sanity check
b=0,8,0.0,0.3,0.03670776374995388,0.03670776374995388,0.12,Uniform NW fixed-bandwidth sanity check
b=2,8,2.0,0.3,0.037489162287155445,0.037489162287155445,0.12,Uniform NW fixed-bandwidth sanity check
b=0,9,0.0,0.3,0.31660279431858074,0.31660279431858074,0.12,Uniform NW fixed-bandwidth sanity check
b=2,9,2.0,0.3,0.32142705066492533,0.32142705066492533,0.12,Uniform NW fixed-bandwidth sanity check
b=0,10,0.0,0.3,-0.021298468608299953,-0.021298468608299953,0.12,Uniform NW fixed-bandwidth sanity check
b=2,10,2.0,0.3,-0.01855461027975939,-0.01855461027975939,0.12,Uniform NW fixed-bandwidth sanity check
b=0,11,0.0,0.3,0.2612449919630496,0.2612449919630496,0.12,Uniform NW fixed-bandwidth sanity check
b=2,11,2.0,0.3,0.2647112203772869,0.2647112203772869,0.12,Uniform NW fixed-bandwidth sanity check
b=0,12,0.0,0.3,-0.0801533708116688,-0.0801533708116688,0.12,Uniform NW fixed-bandwidth sanity check
b=2,12,2.0,0.3,-0.06549495785797803,-0.06549495785797803,0.12,Uniform NW fixed-bandwidth sanity check
b=0,13,0.0,0.3,0.06989203648568194,0.06989203648568194,0.12,Uniform NW fixed-bandwidth sanity check
b=2,13,2.0,0.3,0.08299377976393824,0.08299377976393824,0.12,Uniform NW fixed-bandwidth sanity check
b=0,14,0.0,0.3,0.0469073949909092,0.0469073949909092,0.12,Uniform NW fixed-bandwidth sanity check
b=2,14,2.0,0.3,0.04880742349726085,0.04880742349726085,0.12,Uniform NW fixed-bandwidth sanity check
b=0,15,0.0,0.3,-0.16598833848569325,-0.16598833848569325,0.12,Uniform NW fixed-bandwidth sanity check
b=2,15,2.0,0.3,-0.18067859704948702,-0.18067859704948702,0.12,Uniform NW fixed-bandwidth sanity check
b=0,16,0.0,0.3,0.1445530014093307,0.1445530014093307,0.12,Uniform NW fixed-bandwidth sanity check
b=2,16,2.0,0.3,0.14549442622578615,0.14549442622578615,0.12,Uniform NW fixed-bandwidth sanity check
b=0,17,0.0,0.3,0.08529071075970926,0.08529071075970926,0.12,Uniform NW fixed-bandwidth sanity check
b=2,17,2.0,0.3,0.0771388235469328,0.0771388235469328,0.12,Uniform NW fixed-bandwidth sanity check
b=0,18,0.0,0.3,0.2448882325981416,0.2448882325981416,0.12,Uniform NW fixed-bandwidth sanity check
b=2,18,2.0,0.3,0.25185039342310234,0.25185039342310234,0.12,Uniform NW fixed-bandwidth sanity check
b=0,19,0.0,0.3,0.19688523241622924,0.19688523241622924,0.12,Uniform NW fixed-bandwidth sanity check
b=2,19,2.0,0.3,0.18424501441872698,0.18424501441872698,0.12,Uniform NW fixed-bandwidth sanity check
b=0,20,0.0,0.3,0.08110235147511843,0.08110235147511843,0.12,Uniform NW fixed-bandwidth sanity check
b=2,20,2.0,0.3,0.0722938859600161,0.0722938859600161,0.12,Uniform NW fixed-bandwidth sanity check
b=0,21,0.0,0.3,0.18908868661833553,0.18908868661833553,0.12,Uniform NW fixed-bandwidth sanity check
b=2,21,2.0,0.3,0.18342822758126257,0.18342822758126257,0.12,Uniform NW fixed-bandwidth sanity check
b=0,22,0.0,0.3,0.19887824571210316,0.19887824571210316,0.12,Uniform NW fixed-bandwidth sanity check
b=2,22,2.0,0.3,0.19417885014634548,0.19417885014634548,0.12,Uniform NW fixed-bandwidth sanity check
b=0,23,0.0,0.3,0.2243638846072198,0.2243638846072198,0.12,Uniform NW fixed-bandwidth sanity check
b=2,23,2.0,0.3,0.20804476649828113,0.20804476649828113,0.12,Uniform NW fixed-bandwidth sanity check
b=0,24,0.0,0.3,0.14568926589138156,0.14568926589138156,0.12,Uniform NW fixed-bandwidth sanity check
b=2,24,2.0,0.3,0.13566341550253055,0.13566341550253055,0.12,Uniform NW fixed-bandwidth sanity check
b=0,25,0.0,0.3,0.15377033660680306,0.15377033660680306,0.12,Uniform NW fixed-bandwidth sanity check
b=2,25,2.0,0.3,0.17291191493407637,0.17291191493407637,0.12,Uniform NW fixed-bandwidth sanity check
b=0,26,0.0,0.3,-0.01992338298275852,-0.01992338298275852,0.12,Uniform NW fixed-bandwidth sanity check
b=2,26,2.0,0.3,-0.007529954418651374,-0.007529954418651374,0.12,Uniform NW fixed-bandwidth sanity check
b=0,27,0.0,0.3,0.10410041974784066,0.10410041974784066,0.12,Uniform NW fixed-bandwidth sanity check
b=2,27,2.0,0.3,0.10961658900242625,0.10961658900242625,0.12,Uniform NW fixed-bandwidth sanity check
b=0,28,0.0,0.3,-0.16509780818522563,-0.16509780818522563,0.12,Uniform NW fixed-bandwidth sanity check
b=2,28,2.0,0.3,-0.1733748988030588,-0.1733748988030588,0.12,Uniform NW fixed-bandwidth sanity check
b=0,29,0.0,0.3,0.0522400363506449,0.0522400363506449,0.12,Uniform NW fixed-bandwidth sanity check
b=2,29,2.0,0.3,0.057158884457864566,0.057158884457864566,0.12,Uniform NW fixed-bandwidth sanity check
b=0,30,0.0,0.3,0.08039606822165941,0.08039606822165941,0.12,Uniform NW fixed-bandwidth sanity check
b=2,30,2.0,0.3,0.07612691877365863,0.07612691877365863,0.12,Uniform NW fixed-bandwidth sanity check
b=0,31,0.0,0.3,0.37826731553231563,0.37826731553231563,0.12,Uniform NW fixed-bandwidth sanity check
b=2,31,2.0,0.3,0.37145653801775896,0.37145653801775896,0.12,Uniform NW fixed-bandwidth sanity check
b=0,32,0.0,0.3,0.27798297861752336,0.27798297861752336,0.12,Uniform NW fixed-bandwidth sanity check
b=2,32,2.0,0.3,0.2733926911099995,0.2733926911099995,0.12,Uniform NW fixed-bandwidth sanity check
b=0,33,0.0,0.3,0.03530211127413998,0.03530211127413998,0.12,Uniform NW fixed-bandwidth sanity check
b=2,33,2.0,0.3,0.013851377377257409,0.013851377377257409,0.12,Uniform NW fixed-bandwidth sanity check
b=0,34,0.0,0.3,0.27474498030514605,0.27474498030514605,0.12,Uniform NW fixed-bandwidth sanity check
b=2,34,2.0,0.3,0.29899461672935823,0.29899461672935823,0.12,Uniform NW fixed-bandwidth sanity check
b=0,35,0.0,0.3,0.4334544833321604,0.4334544833321604,0.12,Uniform NW fixed-bandwidth sanity check
b=2,35,2.0,0.3,0.45096553997376726,0.45096553997376726,0.12,Uniform NW fixed-bandwidth sanity check
b=0,36,0.0,0.3,0.07189846445965739,0.07189846445965739,0.12,Uniform NW fixed-bandwidth sanity check
b=2,36,2.0,0.3,0.07164366603034607,0.07164366603034607,0.12,Uniform NW fixed-bandwidth sanity check
b=0,37,0.0,0.3,0.13604412575540945,0.13604412575540945,0.12,Uniform NW fixed-bandwidth sanity check
b=2,37,2.0,0.3,0.13962792327746892,0.13962792327746892,0.12,Uniform NW fixed-bandwidth sanity check
b=0,38,0.0,0.3,0.0900876557026392,0.0900876557026392,0.12,Uniform NW fixed-bandwidth sanity check
b=2,38,2.0,0.3,0.07262034171907404,0.07262034171907404,0.12,Uniform NW fixed-bandwidth sanity check
b=0,39,0.0,0.3,0.1268640207121695,0.1268640207121695,0.12,Uniform NW fixed-bandwidth sanity check
b=2,39,2.0,0.3,0.12804138134599982,0.12804138134599982,0.12,Uniform NW fixed-bandwidth sanity check
b=0,40,0.0,0.3,0.13855738514132324,0.13855738514132324,0.12,Uniform NW fixed-bandwidth sanity check
b=2,40,2.0,0.3,0.13571638867859165,0.13571638867859165,0.12,Uniform NW fixed-bandwidth sanity check
b=0,41,0.0,0.3,0.1253556958318747,0.1253556958318747,0.12,Uniform NW fixed-bandwidth sanity check
b=2,41,2.0,0.3,0.13545767490575172,0.13545767490575172,0.12,Uniform NW fixed-bandwidth sanity check
b=0,42,0.0,0.3,0.17875080795242787,0.17875080795242787,0.12,Uniform NW fixed-bandwidth sanity check
b=2,42,2.0,0.3,0.1725759443796357,0.1725759443796357,0.12,Uniform NW fixed-bandwidth sanity check
b=0,43,0.0,0.3,0.076119747309798,0.076119747309798,0.12,Uniform NW fixed-bandwidth sanity check
b=2,43,2.0,0.3,0.08239091737860531,0.08239091737860531,0.12,Uniform NW fixed-bandwidth sanity check
b=0,44,0.0,0.3,-0.002653486665075535,-0.002653486665075535,0.12,Uniform NW fixed-bandwidth sanity check
b=2,44,2.0,0.3,-0.0033627594223125403,-0.0033627594223125403,0.12,Uniform NW fixed-bandwidth sanity check
b=0,45,0.0,0.3,0.19806391664682252,0.19806391664682252,0.12,Uniform NW fixed-bandwidth sanity check
b=2,45,2.0,0.3,0.19191340916772406,0.19191340916772406,0.12,Uniform NW fixed-bandwidth sanity check
b=0,46,0.0,0.3,0.19820808937519968,0.19820808937519968,0.12,Uniform NW fixed-bandwidth sanity check
b=2,46,2.0,0.3,0.1981017788254352,0.1981017788254352,0.12,Uniform NW fixed-bandwidth sanity check
b=0,47,0.0,0.3,0.2521991403569313,0.2521991403569313,0.12,Uniform NW fixed-bandwidth sanity check
b=2,47,2.0,0.3,0.2517788586033912,0.2517788586033912,0.12,Uniform NW fixed-bandwidth sanity check
b=0,48,0.0,0.3,-0.06679794588239536,-0.06679794588239536,0.12,Uniform NW fixed-bandwidth sanity check
b=2,48,2.0,0.3,-0.05972985962004789,-0.05972985962004789,0.12,Uniform NW fixed-bandwidth sanity check
b=0,49,0.0,0.3,-0.025486965524254716,-0.025486965524254716,0.12,Uniform NW fixed-bandwidth sanity check
b=2,49,2.0,0.3,-0.029428430493471668,-0.029428430493471668,0.12,Uniform NW fixed-bandwidth sanity check
b=0,50,0.0,0.3,0.2889006875431513,0.2889006875431513,0.12,Uniform NW fixed-bandwidth sanity check
b=2,50,2.0,0.3,0.29023134919069543,0.29023134919069543,0.12,Uniform NW fixed-bandwidth sanity check
b=0,51,0.0,0.3,0.06678630403504086,0.06678630403504086,0.12,Uniform NW fixed-bandwidth sanity check
b=2,51,2.0,0.3,0.07164026347120861,0.07164026347120861,0.12,Uniform NW fixed-bandwidth sanity check
b=0,52,0.0,0.3,0.06150478909684275,0.06150478909684275,0.12,Uniform NW fixed-bandwidth sanity check
b=2,52,2.0,0.3,0.051367440863430036,0.051367440863430036,0.12,Uniform NW fixed-bandwidth sanity check
b=0,53,0.0,0.3,0.15022543991970297,0.15022543991970297,0.12,Uniform NW fixed-bandwidth sanity check
b=2,53,2.0,0.3,0.14510101335359202,0.14510101335359202,0.12,Uniform NW fixed-bandwidth sanity check
b=0,54,0.0,0.3,0.3026842825198893,0.3026842825198893,0.12,Uniform NW fixed-bandwidth sanity check
b=2,54,2.0,0.3,0.2962867917623907,0.2962867917623907,0.12,Uniform NW fixed-bandwidth sanity check
b=0,55,0.0,0.3,0.11754398446434657,0.11754398446434657,0.12,Uniform NW fixed-bandwidth sanity check
b=2,55,2.0,0.3,0.11267066001727488,0.11267066001727488,0.12,Uniform NW fixed-bandwidth sanity check
b=0,56,0.0,0.3,-0.037760032866401234,-0.037760032866401234,0.12,Uniform NW fixed-bandwidth sanity check
b=2,56,2.0,0.3,-0.03705159313183569,-0.03705159313183569,0.12,Uniform NW fixed-bandwidth sanity check
b=0,57,0.0,0.3,-0.0006918652781208676,-0.0006918652781208676,0.12,Uniform NW fixed-bandwidth sanity check
b=2,57,2.0,0.3,-0.011110863145899114,-0.011110863145899114,0.12,Uniform NW fixed-bandwidth sanity check
b=0,58,0.0,0.3,0.022574565845832912,0.022574565845832912,0.12,Uniform NW fixed-bandwidth sanity check
b=2,58,2.0,0.3,0.013120391205417529,0.013120391205417529,0.12,Uniform NW fixed-bandwidth sanity check
b=0,59,0.0,0.3,0.1494524942603039,0.1494524942603039,0.12,Uniform NW fixed-bandwidth sanity check
b=2,59,2.0,0.3,0.14949162440253094,0.14949162440253094,0.12,Uniform NW fixed-bandwidth sanity check
b=0,60,0.0,0.3,0.17466339857233645,0.17466339857233645,0.12,Uniform NW fixed-bandwidth sanity check
b=2,60,2.0,0.3,0.1743149111423299,0.1743149111423299,0.12,Uniform NW fixed-bandwidth sanity check
b=0,61,0.0,0.3,0.17613065457523241,0.17613065457523241,0.12,Uniform NW fixed-bandwidth sanity check
b=2,61,2.0,0.3,0.18063588110120482,0.18063588110120482,0.12,Uniform NW fixed-bandwidth sanity check
b=0,62,0.0,0.3,0.22466794906702697,0.22466794906702697,0.12,Uniform NW fixed-bandwidth sanity check
b=2,62,2.0,0.3,0.2147464867918832,0.2147464867918832,0.12,Uniform NW fixed-bandwidth sanity check
b=0,63,0.0,0.3,0.1782193874601094,0.1782193874601094,0.12,Uniform NW fixed-bandwidth sanity check
b=2,63,2.0,0.3,0.17103000584709815,0.17103000584709815,0.12,Uniform NW fixed-bandwidth sanity check
b=0,64,0.0,0.3,0.12933672322345868,0.12933672322345868,0.12,Uniform NW fixed-bandwidth sanity check
b=2,64,2.0,0.3,0.13112884583530315,0.13112884583530315,0.12,Uniform NW fixed-bandwidth sanity check
b=0,65,0.0,0.3,0.13817983500014483,0.13817983500014483,0.12,Uniform NW fixed-bandwidth sanity check
b=2,65,2.0,0.3,0.1411971634211511,0.1411971634211511,0.12,Uniform NW fixed-bandwidth sanity check
b=0,66,0.0,0.3,0.011518428155250254,0.011518428155250254,0.12,Uniform NW fixed-bandwidth sanity check
b=2,66,2.0,0.3,0.028865335777286016,0.028865335777286016,0.12,Uniform NW fixed-bandwidth sanity check
b=0,67,0.0,0.3,0.220358650839657,0.220358650839657,0.12,Uniform NW fixed-bandwidth sanity check
b=2,67,2.0,0.3,0.22411776983062595,0.22411776983062595,0.12,Uniform NW fixed-bandwidth sanity check
b=0,68,0.0,0.3,0.05414331427175117,0.05414331427175117,0.12,Uniform NW fixed-bandwidth sanity check
b=2,68,2.0,0.3,0.057675180226989274,0.057675180226989274,0.12,Uniform NW fixed-bandwidth sanity check
b=0,69,0.0,0.3,-0.02184432771729456,-0.02184432771729456,0.12,Uniform NW fixed-bandwidth sanity check
b=2,69,2.0,0.3,-0.03502747927995614,-0.03502747927995614,0.12,Uniform NW fixed-bandwidth sanity check
b=0,70,0.0,0.3,0.16283863085207112,0.16283863085207112,0.12,Uniform NW fixed-bandwidth sanity check
b=2,70,2.0,0.3,0.168425600579792,0.168425600579792,0.12,Uniform NW fixed-bandwidth sanity check
b=0,71,0.0,0.3,0.13013770291722368,0.13013770291722368,0.12,Uniform NW fixed-bandwidth sanity check
b=2,71,2.0,0.3,0.1192165747968906,0.1192165747968906,0.12,Uniform NW fixed-bandwidth sanity check
b=0,72,0.0,0.3,0.08239297722089178,0.08239297722089178,0.12,Uniform NW fixed-bandwidth sanity check
b=2,72,2.0,0.3,0.08734690138453247,0.08734690138453247,0.12,Uniform NW fixed-bandwidth sanity check
b=0,73,0.0,0.3,0.13101390712395972,0.13101390712395972,0.12,Uniform NW fixed-bandwidth sanity check
b=2,73,2.0,0.3,0.1374377435809262,0.1374377435809262,0.12,Uniform NW fixed-bandwidth sanity check
b=0,74,0.0,0.3,0.26336850844882415,0.26336850844882415,0.12,Uniform NW fixed-bandwidth sanity check
b=2,74,2.0,0.3,0.26619588266336947,0.26619588266336947,0.12,Uniform NW fixed-bandwidth sanity check
b=0,75,0.0,0.3,0.1418950505799336,0.1418950505799336,0.12,Uniform NW fixed-bandwidth sanity check
b=2,75,2.0,0.3,0.14262803553517955,0.14262803553517955,0.12,Uniform NW fixed-bandwidth sanity check
b=0,76,0.0,0.3,-0.13055005948930082,-0.13055005948930082,0.12,Uniform NW fixed-bandwidth sanity check
b=2,76,2.0,0.3,-0.1148553826751892,-0.1148553826751892,0.12,Uniform NW fixed-bandwidth sanity check
b=0,77,0.0,0.3,0.19538560836684998,0.19538560836684998,0.12,Uniform NW fixed-bandwidth sanity check
b=2,77,2.0,0.3,0.19697419410636297,0.19697419410636297,0.12,Uniform NW fixed-bandwidth sanity check
b=0,78,0.0,0.3,0.13631449172944873,0.13631449172944873,0.12,Uniform NW fixed-bandwidth sanity check
b=2,78,2.0,0.3,0.12682252550544146,0.12682252550544146,0.12,Uniform NW fixed-bandwidth sanity check
b=0,79,0.0,0.3,0.30651064661185273,0.30651064661185273,0.12,Uniform NW fixed-bandwidth sanity check
b=2,79,2.0,0.3,0.31334631414452974,0.31334631414452974,0.12,Uniform NW fixed-bandwidth sanity check
b=0,80,0.0,0.3,0.1532780929893077,0.1532780929893077,0.12,Uniform NW fixed-bandwidth sanity check
b=2,80,2.0,0.3,0.15821772720506647,0.15821772720506647,0.12,Uniform NW fixed-bandwidth sanity check
b=0,81,0.0,0.3,0.2148858316662497,0.2148858316662497,0.12,Uniform NW fixed-bandwidth sanity check
b=2,81,2.0,0.3,0.20395375844150374,0.20395375844150374,0.12,Uniform NW fixed-bandwidth sanity check
b=0,82,0.0,0.3,0.06620108873254521,0.06620108873254521,0.12,Uniform NW fixed-bandwidth sanity check
b=2,82,2.0,0.3,0.07869926219228218,0.07869926219228218,0.12,Uniform NW fixed-bandwidth sanity check
b=0,83,0.0,0.3,0.06520700393830836,0.06520700393830836,0.12,Uniform NW fixed-bandwidth sanity check
b=2,83,2.0,0.3,0.05929914677554041,0.05929914677554041,0.12,Uniform NW fixed-bandwidth sanity check
b=0,84,0.0,0.3,0.08999450048999669,0.08999450048999669,0.12,Uniform NW fixed-bandwidth sanity check
b=2,84,2.0,0.3,0.0910562263795376,0.0910562263795376,0.12,Uniform NW fixed-bandwidth sanity check
b=0,85,0.0,0.3,0.1822643961686305,0.1822643961686305,0.12,Uniform NW fixed-bandwidth sanity check
b=2,85,2.0,0.3,0.17394348294219317,0.17394348294219317,0.12,Uniform NW fixed-bandwidth sanity check
b=0,86,0.0,0.3,0.13185430509743198,0.13185430509743198,0.12,Uniform NW fixed-bandwidth sanity check
b=2,86,2.0,0.3,0.1300925580289336,0.1300925580289336,0.12,Uniform NW fixed-bandwidth sanity check
b=0,87,0.0,0.3,0.054646286785112054,0.054646286785112054,0.12,Uniform NW fixed-bandwidth sanity check
b=2,87,2.0,0.3,0.05427472442571756,0.05427472442571756,0.12,Uniform NW fixed-bandwidth sanity check
b=0,88,0.0,0.3,0.13279534784276334,0.13279534784276334,0.12,Uniform NW fixed-bandwidth sanity check
b=2,88,2.0,0.3,0.11842081904588693,0.11842081904588693,0.12,Uniform NW fixed-bandwidth sanity check
b=0,89,0.0,0.3,0.2588734419816018,0.2588734419816018,0.12,Uniform NW fixed-bandwidth sanity check
b=2,89,2.0,0.3,0.25704836315749213,0.25704836315749213,0.12,Uniform NW fixed-bandwidth sanity check
b=0,90,0.0,0.3,-0.06455180108387257,-0.06455180108387257,0.12,Uniform NW fixed-bandwidth sanity check
b=2,90,2.0,0.3,-0.06968370518007957,-0.06968370518007957,0.12,Uniform NW fixed-bandwidth sanity check
b=0,91,0.0,0.3,0.36288231258218034,0.36288231258218034,0.12,Uniform NW fixed-bandwidth sanity check
b=2,91,2.0,0.3,0.3836842766019778,0.3836842766019778,0.12,Uniform NW fixed-bandwidth sanity check
b=0,92,0.0,0.3,0.05070718454375561,0.05070718454375561,0.12,Uniform NW fixed-bandwidth sanity check
b=2,92,2.0,0.3,0.039291836896862546,0.039291836896862546,0.12,Uniform NW fixed-bandwidth sanity check
b=0,93,0.0,0.3,0.27151461737153276,0.27151461737153276,0.12,Uniform NW fixed-bandwidth sanity check
b=2,93,2.0,0.3,0.2698312963085934,0.2698312963085934,0.12,Uniform NW fixed-bandwidth sanity check
b=0,94,0.0,0.3,0.1627473385740285,0.1627473385740285,0.12,Uniform NW fixed-bandwidth sanity check
b=2,94,2.0,0.3,0.1659826316432578,0.1659826316432578,0.12,Uniform NW fixed-bandwidth sanity check
b=0,95,0.0,0.3,0.08295529676877944,0.08295529676877944,0.12,Uniform NW fixed-bandwidth sanity check
b=2,95,2.0,0.3,0.08615280053153224,0.08615280053153224,0.12,Uniform NW fixed-bandwidth sanity check
b=0,96,0.0,0.3,0.234046731766651,0.234046731766651,0.12,Uniform NW fixed-bandwidth sanity check
b=2,96,2.0,0.3,0.2280473152650639,0.2280473152650639,0.12,Uniform NW fixed-bandwidth sanity check
b=0,97,0.0,0.3,-0.013449281606027645,-0.013449281606027645,0.12,Uniform NW fixed-bandwidth sanity check
b=2,97,2.0,0.3,-0.013101058971709266,-0.013101058971709266,0.12,Uniform NW fixed-bandwidth sanity check
b=0,98,0.0,0.3,0.05919995903806603,0.05919995903806603,0.12,Uniform NW fixed-bandwidth sanity check
b=2,98,2.0,0.3,0.055607081434470546,0.055607081434470546,0.12,Uniform NW fixed-bandwidth sanity check
b=0,99,0.0,0.3,0.01003891499978006,0.01003891499978006,0.12,Uniform NW fixed-bandwidth sanity check
b=2,99,2.0,0.3,0.009599783566424968,0.009599783566424968,0.12,Uniform NW fixed-bandwidth sanity check
b=0,100,0.0,0.3,-0.06403285097885189,-0.06403285097885189,0.12,Uniform NW fixed-bandwidth sanity check
b=2,100,2.0,0.3,-0.06767284145533786,-0.06767284145533786,0.12,Uniform NW fixed-bandwidth sanity check
b=0,101,0.0,0.3,0.2174809187953571,0.2174809187953571,0.12,Uniform NW fixed-bandwidth sanity check
b=2,101,2.0,0.3,0.23450947044798348,0.23450947044798348,0.12,Uniform NW fixed-bandwidth sanity check
b=0,102,0.0,0.3,0.17295626658584698,0.17295626658584698,0.12,Uniform NW fixed-bandwidth sanity check
b=2,102,2.0,0.3,0.17225755616391097,0.17225755616391097,0.12,Uniform NW fixed-bandwidth sanity check
b=0,103,0.0,0.3,0.0988341552690191,0.0988341552690191,0.12,Uniform NW fixed-bandwidth sanity check
b=2,103,2.0,0.3,0.09430519310629262,0.09430519310629262,0.12,Uniform NW fixed-bandwidth sanity check
b=0,104,0.0,0.3,0.05289252269375169,0.05289252269375169,0.12,Uniform NW fixed-bandwidth sanity check
b=2,104,2.0,0.3,0.05010303503712847,0.05010303503712847,0.12,Uniform NW fixed-bandwidth sanity check
b=0,105,0.0,0.3,0.08344350800776587,0.08344350800776587,0.12,Uniform NW fixed-bandwidth sanity check
b=2,105,2.0,0.3,0.08931603542668795,0.08931603542668795,0.12,Uniform NW fixed-bandwidth sanity check
b=0,106,0.0,0.3,0.09851174922323014,0.09851174922323014,0.12,Uniform NW fixed-bandwidth sanity check
b=2,106,2.0,0.3,0.10033610447537478,0.10033610447537478,0.12,Uniform NW fixed-bandwidth sanity check
b=0,107,0.0,0.3,0.20917790045495785,0.20917790045495785,0.12,Uniform NW fixed-bandwidth sanity check
b=2,107,2.0,0.3,0.20528228392071707,0.20528228392071707,0.12,Uniform NW fixed-bandwidth sanity check
b=0,108,0.0,0.3,-0.0722635758251818,-0.0722635758251818,0.12,Uniform NW fixed-bandwidth sanity check
b=2,108,2.0,0.3,-0.05696651061804981,-0.05696651061804981,0.12,Uniform NW fixed-bandwidth sanity check
b=0,109,0.0,0.3,0.21228884055671005,0.21228884055671005,0.12,Uniform NW fixed-bandwidth sanity check
b=2,109,2.0,0.3,0.21939323608588612,0.21939323608588612,0.12,Uniform NW fixed-bandwidth sanity check
b=0,110,0.0,0.3,0.1023212771452748,0.1023212771452748,0.12,Uniform NW fixed-bandwidth sanity check
b=2,110,2.0,0.3,0.09780478854417582,0.09780478854417582,0.12,Uniform NW fixed-bandwidth sanity check
b=0,111,0.0,0.3,0.19075244219979082,0.19075244219979082,0.12,Uniform NW fixed-bandwidth sanity check
b=2,111,2.0,0.3,0.19507940051858771,0.19507940051858771,0.12,Uniform NW fixed-bandwidth sanity check
b=0,112,0.0,0.3,0.23441744345089371,0.23441744345089371,0.12,Uniform NW fixed-bandwidth sanity check
b=2,112,2.0,0.3,0.2342767519520627,0.2342767519520627,0.12,Uniform NW fixed-bandwidth sanity check
b=0,113,0.0,0.3,0.3126478348034811,0.3126478348034811,0.12,Uniform NW fixed-bandwidth sanity check
b=2,113,2.0,0.3,0.31626032222375877,0.31626032222375877,0.12,Uniform NW fixed-bandwidth sanity check
b=0,114,0.0,0.3,-0.0863627859245305,-0.0863627859245305,0.12,Uniform NW fixed-bandwidth sanity check
b=2,114,2.0,0.3,-0.08044325749543897,-0.08044325749543897,0.12,Uniform NW fixed-bandwidth sanity check
b=0,115,0.0,0.3,0.3829750048662397,0.3829750048662397,0.12,Uniform NW fixed-bandwidth sanity check
b=2,115,2.0,0.3,0.373342410730564,0.373342410730564,0.12,Uniform NW fixed-bandwidth sanity check
b=0,116,0.0,0.3,0.04066377426341117,0.04066377426341117,0.12,Uniform NW fixed-bandwidth sanity check
b=2,116,2.0,0.3,0.037789413801868316,0.037789413801868316,0.12,Uniform NW fixed-bandwidth sanity check
b=0,117,0.0,0.3,0.316608322692716,0.316608322692716,0.12,Uniform NW fixed-bandwidth sanity check
b=2,117,2.0,0.3,0.3198635074011743,0.3198635074011743,0.12,Uniform NW fixed-bandwidth sanity check
b=0,118,0.0,0.3,0.14119300414593247,0.14119300414593247,0.12,Uniform NW fixed-bandwidth sanity check
b=2,118,2.0,0.3,0.13346192264552237,0.13346192264552237,0.12,Uniform NW fixed-bandwidth sanity check
b=0,119,0.0,0.3,0.14262237968304375,0.14262237968304375,0.12,Uniform NW fixed-bandwidth sanity check
b=2,119,2.0,0.3,0.15012048481002835,0.15012048481002835,0.12,Uniform NW fixed-bandwidth sanity check
b=0,120,0.0,0.3,0.012559398086895946,0.012559398086895946,0.12,Uniform NW fixed-bandwidth sanity check
b=2,120,2.0,0.3,0.013457749911418704,0.013457749911418704,0.12,Uniform NW fixed-bandwidth sanity check
b=0,121,0.0,0.3,0.269069222548428,0.269069222548428,0.12,Uniform NW fixed-bandwidth sanity check
b=2,121,2.0,0.3,0.26196726499974654,0.26196726499974654,0.12,Uniform NW fixed-bandwidth sanity check
b=0,122,0.0,0.3,0.19660236783087337,0.19660236783087337,0.12,Uniform NW fixed-bandwidth sanity check
b=2,122,2.0,0.3,0.19096066471579062,0.19096066471579062,0.12,Uniform NW fixed-bandwidth sanity check
b=0,123,0.0,0.3,0.16265563912811987,0.16265563912811987,0.12,Uniform NW fixed-bandwidth sanity check
b=2,123,2.0,0.3,0.14801670154920762,0.14801670154920762,0.12,Uniform NW fixed-bandwidth sanity check
