x0_1,x0_2,x0_3,theta0,c_min,c_max,ell0_hat,ell_low,ell_high,ell_star,lambda_hat,lambda_1,lambda_2,den_u,B,n_label,n_pilot,N_unlab_total,N_t_full,N_use,N,PPCI_theta_mean,PPCI_theta_rmse,PPCI_coverage,PPCI_avg_ci_width,PPCI_sigma2_Y_minus_f_mean,PPCI_sigma2_f_mean,PPCI_sigma2_Y_minus_f_std,PPCI_sigma2_f_std,PPCI_sigma2_Y_minus_A_mean,PPCI_sigma2_A_mean,PPCI_sigma2_Y_minus_A_std,PPCI_sigma2_A_std,LO_theta_mean,LO_theta_rmse,LO_coverage,LO_avg_ci_width,LO_sigma2_Y_mean,LO_sigma2_Y_std,PPI_theta_mean,PPI_theta_rmse,PPI_coverage,PPI_avg_ci_width
0.7,0.7166666666666667,0.7,-1.3312261373038705,0.01,0.08,1.9879293446071271,0.019879293446071273,0.15903434756857018,0.1590343475685702,0.003562519934623966,0.003562519934623966,0.003562519934623966,0.000531641691430764,1000,200,200,10000,10000,10000,10000,-1.166196992985153,0.6507673867912801,0.929,2.1225147505657946,2.269284375431852e-05,0.0001023757348672672,4.338272359343589e-05,5.510220400287359e-05,2.269284375431852e-05,0.0001023757348672672,4.338272359343589e-05,5.510220400287359e-05,-1.1913533457137864,1.0032620874954714,0.743,2.468347776179663,3.516888477476014e-05,6.946383108746611e-05,-0.0027424309963632763,1.3306197603502241,0.0,0.305063662568863
0.7,0.7166666666666667,0.7166666666666667,-1.3420625710793312,0.01,0.08,1.9909484753856066,0.019909484753856066,0.15927587803084853,0.1592758780308485,0.003545723948483609,0.003596111906904678,0.00349533599006254,0.00046082792843328617,1000,200,200,10000,10000,10000,10000,-1.2212494244527883,0.6976358404036714,0.951,2.2956265945433763,1.96834688335237e-05,6.548583090441165e-05,3.33690683960776e-05,1.915538977812937e-05,1.96834688335237e-05,6.548583090441165e-05,3.33690683960776e-05,1.915538977812937e-05,-1.2450885074319928,0.9404678789912975,0.764,2.4783070674840957,3.3070499676722484e-05,5.521819194133369e-05,-0.0028699677717316688,1.3415698432372691,0.0,0.3049306100972658
0.7,0.7166666666666667,0.7333333333333333,-1.3486122889331185,0.01,0.08,2.0299935631547337,0.020299935631547337,0.1623994850523787,0.1623994850523787,0.0036449730583418176,0.0036953610167628865,0.0035945850999207483,0.0006215578451226782,1000,200,200,10000,10000,10000,10000,-1.2477210578887483,0.6905651696928079,0.949,2.126028936019266,3.0958583830725834e-05,0.00012765804253168022,5.714187504833998e-05,4.6067433056242584e-05,3.0958583830725834e-05,0.00012765804253168022,5.714187504833998e-05,4.6067433056242584e-05,-1.2159350766650998,1.0027654030790594,0.738,2.5189846558329076,5.1272643893018215e-05,0.00010366016829332835,-0.0005683208174819285,1.3501936761285567,0.0,0.3055888218723261
0.7,0.7166666666666667,0.75,-1.350803530785809,0.01,0.08,2.053301680575548,0.02053301680575548,0.16426413444604385,0.16426413444604385,0.0036457728118657355,0.003730552496091436,0.003560993127640035,0.0006556082618383875,1000,200,200,10000,10000,10000,10000,-1.176483607030831,0.6571547453020159,0.927,2.083168703566266,3.0316603901214123e-05,0.00013760342199538043,4.9102420133128616e-05,4.690684965197574e-05,3.0316603901214123e-05,0.00013760342199538043,4.9102420133128616e-05,4.690684965197574e-05,-1.161416868950878,0.98079498842204,0.743,2.467213105432397,5.095752242156885e-05,8.926639839435811e-05,-0.005558032920863646,1.3475034324340913,0.0,0.30519511761202145
0.7,0.7166666666666667,0.7666666666666666,-1.3486122889331185,0.01,0.08,2.070964392300021,0.02070964392300021,0.1656771513840017,0.1656771513840017,0.0036633322014980574,0.0036953610167628865,0.0036313033862332283,0.0006583351799811493,1000,200,200,10000,10000,10000,10000,-1.2173266243272411,0.6633743865596047,0.934,2.1485124673313964,3.346443561892288e-05,0.00013179517187555029,5.204813029402883e-05,3.4797811080808404e-05,3.346443561892288e-05,0.00013179517187555029,5.204813029402883e-05,3.4797811080808404e-05,-1.2173963353294424,0.9506170698084512,0.763,2.4882904687929743,5.82420986229362e-05,9.68741820467809e-05,-0.0025101620442151053,1.34843648911659,0.0,0.3055134659242612
0.7,0.7166666666666667,0.7833333333333333,-1.3420625710793312,0.01,0.08,2.100384313400241,0.02100384313400241,0.1680307450720193,0.1680307450720193,0.0036793647841464484,0.003730552496091436,0.003628177072201461,0.0006565070191605603,1000,200,200,10000,10000,10000,10000,-1.2340125652027958,0.6137156754597013,0.944,2.078126111842171,3.103920784431743e-05,0.00012783694394392407,4.83450531117213e-05,4.5562306218614324e-05,3.103920784431743e-05,0.00012783694394392407,4.83450531117213e-05,4.5562306218614324e-05,-1.1225201208048279,0.9357176083524916,0.765,2.434579510906501,5.761234440532015e-05,0.00010984198298176087,-0.009751500800073854,1.3345099792689323,0.0,0.3058838102772252
0.7,0.7166666666666667,0.7999999999999999,-1.3312261373038705,0.01,0.08,2.147063433751039,0.02147063433751039,0.17176507470008312,0.17176507470008315,0.0037657439754199854,0.003730552496091436,0.003800935454748535,0.0006849823590948279,1000,200,200,10000,10000,10000,10000,-1.2124581517619872,0.5899140888940468,0.93,2.0076716802133077,3.0500210746772446e-05,0.00011351049227557759,4.405305126136576e-05,3.244400276124343e-05,3.0500210746772446e-05,0.00011351049227557759,4.405305126136576e-05,3.244400276124343e-05,-1.2065666341415593,0.8927915964695972,0.795,2.445718894572969,5.493422687683681e-05,7.950922630664183e-05,-0.0027927981530426554,1.3307539579392464,0.0,0.30518485878881385
0.7,0.7166666666666667,0.8166666666666667,-1.3162217138428494,0.01,0.08,2.183234460297865,0.02183234460297865,0.1746587568238292,0.17465875682382917,0.00378333971508426,0.0037657439754199854,0.003800935454748535,0.0008165565153177203,1000,200,200,10000,10000,10000,10000,-1.1687434514987314,0.5820441348003599,0.934,2.004696972167924,4.381495701264365e-05,0.00018094999421785382,7.842821081511419e-05,8.704645146141595e-05,4.381495701264365e-05,0.00018094999421785382,7.842821081511419e-05,8.704645146141595e-05,-1.1277334235252865,0.9361258879597584,0.748,2.4673608022592393,7.823528793311847e-05,0.00013675629798480616,0.003313369072902263,1.3220326901748871,0.0,0.3058197300270565
0.7,0.7166666666666667,0.8333333333333333,-1.2972136922995845,0.01,0.08,2.2174284200302585,0.022174284200302586,0.1773942736024207,0.1773942736024207,0.003910699064684211,0.003874669750965656,0.003946728378402766,0.0008707520610637743,1000,200,200,10000,10000,10000,10000,-1.2184751630614268,0.6370289097559116,0.931,2.0673681473875964,5.3506964008042045e-05,0.00019701083540518954,8.421827109876476e-05,6.840484874193888e-05,5.3506964008042045e-05,0.00019701083540518954,8.421827109876476e-05,6.840484874193888e-05,-1.165392402110593,0.888971217040215,0.806,2.459497601524685,8.678509814740256e-05,0.00012325763639334011,0.008010055759584328,1.3074878097182727,0.0,0.3045914389112191
0.7,0.7166666666666667,0.85,-1.274410328535788,0.01,0.08,2.2168691561012297,0.022168691561012296,0.17734953248809837,0.17734953248809837,0.0038413154164662166,0.003916886857512448,0.0037657439754199854,0.0009692738454967938,1000,200,200,10000,10000,10000,10000,-1.1711417031745142,0.6156995376268681,0.944,2.0174237376223054,6.364806597591371e-05,0.00026829617519277,0.00010333629110095076,9.659617360538107e-05,6.364806597591371e-05,0.00026829617519277,0.00010333629110095076,9.659617360538107e-05,-1.1670708281103488,0.9291895497702598,0.786,2.509770514800878,0.00010723494827325859,0.0001626247004806537,-0.0007262812768423229,1.2760411621949315,0.0,0.3046299351957588
