age,sex,x0_raw,theta0_mode,theta0_source,theta0,theta0_obs,theta0_smooth,ell_oracle,c_min,c_max,ell0_hat,ell_low,ell_high,ell_star,lambda_hat,B,n_label,n_pilot,N_unlab_total,N_t_full,N_use,age_bin_width,PPCI_theta_mean,PPCI_theta_rmse,PPCI_coverage,PPCI_avg_ci_width,PPCI_sigma2_Y_minus_A_mean,PPCI_sigma2_Y_minus_A_std,PPCI_sigma2_A_mean,PPCI_sigma2_A_std,PPCILO_theta_mean,PPCILO_theta_rmse,PPCILO_coverage,PPCILO_avg_ci_width,PPCILO_sigma2_Y_mean,PPCILO_sigma2_Y_std,PPI_theta_mean,PPI_theta_rmse,PPI_coverage,PPI_avg_ci_width,scale_y
87,2,"[87.0, 2.0]",smooth,smooth,3.9547543994303602,3.0696733576642337,3.9547543994303602,1.9062308982942586,0.8,1.2,1.7791488384079748,1.4233190707263799,2.1349786060895695,1.4233190707263799,0.00921034984663358,500,200,200,10000,7000,3000,1,4.114190230114739,0.523834334724275,0.928,1.8120129441315997,7.932565397362104,6.096096462337723,1.4679554326993638,0.12823786004234125,4.091348578372486,0.571483911887203,0.934,2.0074469454019015,9.678247816117763,6.310120691567773,3.345989438219739,0.7040146231402801,0.504,1.306634372024184,10000.0
88,2,"[88.0, 2.0]",smooth,smooth,3.9449218867425633,2.9778728222996516,3.9449218867425633,1.94859158492302,0.8,1.2,1.9062308982942588,1.524984718635407,2.2874770779531106,1.524984718635407,0.00921034984663358,500,200,200,10000,7000,3000,1,4.074326880730944,0.4948683621642007,0.93,1.7664976050257937,8.075105412363687,5.493417873506494,1.535015259416341,0.1070322071146872,4.065577672789842,0.5425400924653607,0.93,1.9676096840920692,9.932561982192485,5.749685991253749,3.341803189861874,0.7015213817540213,0.502,1.301449736307783,10000.0
89,2,"[89.0, 2.0]",smooth,smooth,3.9354155829951467,3.4327471264367815,3.9354155829951467,1.9909522715517813,0.8,1.2,1.8638702116654975,1.491096169332398,2.236644253998597,1.491096169332398,0.00921034984663358,500,200,200,10000,7000,3000,1,4.092404567166466,0.4835775662031771,0.94,1.8007605649095075,7.624359308276482,5.251222778594233,1.4224551516272008,0.10347967411283161,4.077632111588768,0.5377135822334076,0.948,2.0030102494207105,9.353322655258594,5.500019186201057,3.340383083161863,0.6852727105460106,0.528,1.301184316264777,10000.0
90,2,"[90.0, 2.0]",smooth,smooth,3.926217313455635,3.2289860139860136,3.926217313455635,2.033312958180543,0.8,1.2,2.202755704695588,1.7622045637564705,2.6433068456347053,1.7622045637564705,0.00921034984663358,500,200,200,10000,7000,3000,1,4.0206016853138165,0.45840805626514375,0.92,1.70504353820398,9.038196989397042,5.6543089380011935,1.7344616869110931,0.08150120754059177,4.034273120083872,0.5090692689508545,0.936,1.9138378598870467,11.335165897043568,6.16781609880091,3.3503586622934556,0.6715019416336501,0.522,1.30715705756937,10000.0
91,2,"[91.0, 2.0]",smooth,smooth,3.9173103783265626,nan,3.9173103783265626,2.0756736448093043,0.8,1.2,2.139214674752446,1.7113717398019568,2.567057609702935,1.7113717398019568,0.00921034984663358,500,200,200,10000,7000,3000,1,4.016329781347848,0.450262546006602,0.952,1.6955841181007367,8.102306301035705,5.157983923970816,1.5937865361706443,0.08805791284094126,4.010823886910454,0.4926103876924463,0.948,1.904169616314238,10.204661598010107,5.561275957592572,3.3428414414853767,0.6669123752791243,0.51,1.2942113166253688,10000.0
92,2,"[92.0, 2.0]",smooth,smooth,3.908679409521226,nan,3.908679409521226,2.1180343314380656,0.8,1.2,2.1815753613812072,1.7452602891049658,2.6178904336574487,1.7452602891049658,0.00921034984663358,500,200,200,10000,7000,3000,1,4.008571694361219,0.4489426859859638,0.952,1.6896443620170374,7.994337358334416,5.077101769279286,1.5735561390215569,0.08499561846279863,4.0030780825314425,0.4913072924418805,0.948,1.8984360590925555,10.07891301335971,5.477429947696819,3.3428414414853767,0.6594923524772216,0.516,1.2942113166253688,10000.0
93,2,"[93.0, 2.0]",smooth,smooth,3.9003102404859185,nan,3.9003102404859185,2.1603950180668265,0.8,1.2,2.2239360480099686,1.779148838407975,2.6687232576119624,1.779148838407975,0.00921034984663358,500,200,200,10000,7000,3000,1,4.001030676127879,0.4476502425435858,0.952,1.6838524935590742,7.88960595701275,4.998672392523813,1.5541113211503612,0.08207379992425094,3.995548930904641,0.49003779301787626,0.948,1.892879183931529,9.957192195239553,5.396321452280024,3.3428414414853767,0.6523258532084311,0.518,1.2942113166253688,10000.0
94,2,"[94.0, 2.0]",smooth,smooth,3.892189787735293,3.057470707070707,3.892189787735293,2.202755704695588,0.8,1.2,2.118034331438065,1.6944274651504523,2.5416411977256783,1.6944274651504523,0.00921034984663358,500,200,200,10000,7000,3000,1,4.102015607293636,0.5205309847210489,0.954,1.7883899224559987,7.5291517421070955,5.203187273616367,1.3627893934103872,0.08437065179496567,4.101454033602022,0.5656627278809859,0.954,1.9975398866557363,9.333681345568136,5.5038891703827675,3.3829522931678246,0.6180707859791772,0.59,1.3355395625461237,10000.0
95,2,"[95.0, 2.0]",smooth,smooth,3.884305943860986,nan,3.884305943860986,2.2451163913243493,0.8,1.2,2.3086574212674913,1.8469259370139932,2.7703889055209894,1.8469259370139932,0.00921034984663358,500,200,200,10000,7000,3000,1,3.986549328155975,0.44514327925184216,0.956,1.6726927489356032,7.6897389292885014,4.849091852691378,1.5175068449902915,0.07665043647019375,3.981090434857237,0.487593781575439,0.95,1.8822635036162383,9.725583647640496,5.242128664669798,3.3428414414853767,0.6387028763344247,0.536,1.2942113166253688,10000.0
96,2,"[96.0, 2.0]",smooth,smooth,3.8766474837813942,nan,3.8766474837813942,2.2874770779531106,0.8,1.2,2.3510181078962527,1.8808144863170022,2.821221729475503,1.8808144863170022,0.00921034984663358,500,200,200,10000,7000,3000,1,3.9795862210792476,0.44392672376490383,0.956,1.667315648370629,7.594508953887538,4.777875828615706,1.5003056995807194,0.07414583635928132,3.97413847128309,0.4864165414219195,0.95,1.8771899646710755,9.615535270001514,5.16893081210053,3.3428414414853767,0.6322234159668073,0.544,1.2942113166253688,10000.0
97,2,"[97.0, 2.0]",smooth,smooth,3.869203985162174,nan,3.869203985162174,2.329837764581872,0.8,1.2,2.393378794525014,1.9147030356200112,2.872054553430017,1.9147030356200112,0.00921034984663358,500,200,200,10000,7000,3000,1,3.9727944451322377,0.4427334946879426,0.954,1.66206792072116,7.502333216497846,4.708985981312379,1.483808263547653,0.07177590660282532,3.9673577405818405,0.4852674209169283,0.95,1.8722635366912728,9.50919936265954,5.09824637627198,3.3428414414853767,0.6259513433893318,0.544,1.2942113166253688,10000.0
98,2,"[98.0, 2.0]",smooth,smooth,3.8619657565991563,nan,3.8619657565991563,2.3721984512106333,0.8,1.2,2.4357394811537754,1.9485915849230204,2.9228873773845305,1.9485915849230204,0.00921034984663358,500,200,200,10000,7000,3000,1,3.9661647114411562,0.44156266620548396,0.954,1.656945429906979,7.413139964127166,4.642371716383712,1.467990417368081,0.06953729639294631,3.9607390107008005,0.48414519032449294,0.95,1.8674778933886638,9.406472640228278,5.030005561482659,3.3428414414853767,0.6198770938237287,0.556,1.2942113166253688,10000.0
99,2,"[99.0, 2.0]",smooth,smooth,3.854923771298,nan,3.854923771298,2.4145591378393947,0.8,1.2,2.4781001677825367,1.9824801342260294,2.973720201339044,1.9824801342260294,0.00921034984663358,500,200,200,10000,7000,3000,1,3.959688447122003,0.44041334319563447,0.954,1.6519441947621567,7.326851182892406,4.5779774135270115,1.4528274127989316,0.06742614885105996,3.954273757700267,0.4830486667596239,0.95,1.8628270621980054,9.307246524946676,4.964135423822326,3.3428414414853767,0.6139917502795338,0.562,1.2942113166253688,10000.0
100,2,"[100.0, 2.0]",smooth,smooth,3.84806960650035,nan,3.84806960650035,2.456919824468156,0.8,1.2,2.520460854411298,2.0163686835290386,3.0245530252935575,2.0163686835290386,0.00921034984663358,500,200,200,10000,7000,3000,1,3.953357731486314,0.43928465973662323,0.954,1.6470603761837466,7.243384235560037,4.51574354300656,1.4382941930053121,0.06543820848586475,3.9479541025661433,0.4819767121893589,0.95,1.8583053964147394,9.211408894655216,4.900560852967777,3.3428414414853767,0.6082869845964142,0.568,1.2942113166253688,10000.0
