age,sex,x0_raw,theta0_mode,theta0_source,theta0,theta0_obs,theta0_smooth,ell_oracle,c_min,c_max,ell0_hat,ell_low,ell_high,ell_star,lambda_hat,lambda_1,lambda_2,den_u,R,B_inner,B,n_label,n_pilot,N_unlab_total,N_t_full,N_use,age_bin_width,PPCI_theta_mean,PPCI_theta_rmse,PPCI_coverage,PPCI_avg_ci_width,PPCI_sigma2_Y_minus_f_mean,PPCI_sigma2_f_mean,PPCI_sigma2_Y_minus_f_std,PPCI_sigma2_f_std,PPCI_sigma2_Y_minus_A_mean,PPCI_sigma2_A_mean,PPCI_sigma2_Y_minus_A_std,PPCI_sigma2_A_std,LO_theta_mean,LO_theta_rmse,LO_coverage,LO_avg_ci_width,LO_sigma2_Y_mean,LO_sigma2_Y_std,PPI_theta_mean,PPI_theta_rmse,PPI_coverage,PPI_avg_ci_width,scale_y
76,2,"[76.0, 2.0]",smooth,smooth,4.09167622576521,3.774681944444444,4.09167622576521,1.4402633453778844,0.8,1.2,1.4826240320066457,1.1860992256053167,1.7791488384079748,1.1860992256053167,0.006745298825750516,0.006745298825750516,0.006745298825750516,0.4606768170645827,5,200,1000,300,300,10000,10000,10000,1,4.180287323090023,0.4135723883965193,0.939,1.5212009382178822,10.220002391581376,1.9614096825705691,5.795420536366242,0.1048211241180793,10.220002391581376,1.9614096825705691,5.795420536366242,0.1048211241180793,4.187302265125049,0.46594637240324344,0.934,1.7072522906175145,12.695854243447709,6.152595254765663,3.335934643146296,0.807322281119924,0.266,1.0641492964698236,10000.0
77,2,"[77.0, 2.0]",smooth,smooth,4.076440837918264,3.6643475177304965,4.076440837918264,1.4826240320066457,0.8,1.2,1.524984718635407,1.2199877749083257,1.8299816623624885,1.2199877749083257,0.006745298825750516,0.006745298825750516,0.006745298825750516,0.45874417429640213,5,200,1000,300,300,10000,10000,10000,1,4.176599708838291,0.410124484487873,0.948,1.529035615238378,10.243956171438995,1.920696750066727,5.887422657248646,0.1177573307764946,10.243956171438995,1.920696750066727,5.887422657248646,0.1177573307764946,4.201099249039216,0.4522064357847742,0.949,1.7011188101810346,12.632476417911306,6.189924931801543,3.3228403576646177,0.8032998930523052,0.251,1.0673064919256672,10000.0
78,2,"[78.0, 2.0]",smooth,smooth,4.0618871114840305,3.673908491343776,4.0618871114840305,1.5249847186354069,0.8,1.2,1.5673454052641682,1.2538763242113347,1.8808144863170018,1.2538763242113347,0.006745298825750516,0.006745298825750516,0.006745298825750516,0.4609839240205328,5,200,1000,300,300,10000,10000,10000,1,4.172354733711652,0.4026175034374465,0.939,1.498146152058247,9.957399408394462,1.895106870738597,5.769897449195599,0.10552872596640188,9.957399408394462,1.895106870738597,5.769897449195599,0.10552872596640188,4.165032508644616,0.45005630863485285,0.947,1.684262977713926,12.323663392953408,6.125599676231388,3.360212338020087,0.7534597532085257,0.306,1.0662677503547104,10000.0
79,2,"[79.0, 2.0]",smooth,smooth,4.047965960444721,3.6528319783197833,4.047965960444721,1.5673454052641682,0.8,1.2,1.6097060918929296,1.2877648735143437,1.9316473102715155,1.2877648735143437,0.006745298825750516,0.006745298825750516,0.006745298825750516,0.45975533060469137,5,200,1000,300,300,10000,10000,10000,1,4.1705511316749035,0.41564168690134656,0.944,1.4918407481119944,9.821694281915143,1.869749538199927,5.612636893909161,0.10601130451407104,9.821694281915143,1.869749538199927,5.612636893909161,0.10601130451407104,4.161229629578131,0.4665168529094434,0.937,1.6756087338396917,12.215249846861148,6.022880329052234,3.36600906174551,0.737606495105618,0.333,1.066264721982833,10000.0
80,2,"[80.0, 2.0]",smooth,smooth,4.034632708558937,3.1195650623885918,4.034632708558937,1.6097060918929296,0.8,1.2,1.652066778521691,1.3216534228173529,1.982480134226029,1.3216534228173529,0.006745298825750516,0.006745298825750516,0.006745298825750516,0.45612867913902316,5,200,1000,300,300,10000,10000,10000,1,4.173309428997954,0.4201135485103128,0.94,1.4976374666171128,9.7288803777057,1.8437605728483353,5.556543799212871,0.09484820979493117,9.7288803777057,1.8437605728483353,5.556543799212871,0.09484820979493117,4.151476816577943,0.4512569767909208,0.943,1.6683361984437437,12.06045201497465,5.900714804597717,3.3468550188510813,0.7438607101973229,0.317,1.0670929181032,10000.0
81,2,"[81.0, 2.0]",smooth,smooth,4.021846654744076,3.1515466666666665,4.021846654744076,1.652066778521691,0.8,1.2,1.6944274651504523,1.3555419721203619,2.0333129581805425,1.3555419721203619,0.006745298825750516,0.006745298825750516,0.006745298825750516,0.4567953566618027,5,200,1000,300,300,10000,10000,10000,1,4.1401993287760686,0.41443812542037445,0.938,1.4795126805611973,9.511951014023294,1.8186712954933442,5.479480289212845,0.09994524738309676,9.511951014023294,1.8186712954933442,5.479480289212845,0.09994524738309676,4.1331251889293545,0.450471616872429,0.943,1.6580673025017332,11.824859712593275,5.754910204826233,3.345313153947959,0.7333241640361398,0.336,1.0621949900923378,10000.0
82,2,"[82.0, 2.0]",smooth,smooth,4.0095706855799635,2.926660962566845,4.0095706855799635,1.694427465150452,0.8,1.2,1.7367881517792134,1.3894305214233709,2.084145782135056,1.3894305214233709,0.00668479226628437,0.006624285706818224,0.006745298825750516,0.45662289250199867,5,200,1000,300,300,10000,10000,10000,1,4.097392230770924,0.3860980072605508,0.932,1.4559675682616127,9.168252082116092,1.801557152704667,4.94253264724262,0.08171091006826564,9.168252082116092,1.801557152704667,4.94253264724262,0.08171091006826564,4.10596341006339,0.4330670004018466,0.932,1.6365075095260804,11.434470510751403,5.2447325464586845,3.337991467542445,0.7241149251473148,0.346,1.0562216507170175,10000.0
83,2,"[83.0, 2.0]",smooth,smooth,3.9977709352061996,2.9519653937947496,3.9977709352061996,1.7367881517792134,0.8,1.2,1.7791488384079748,1.4233190707263799,2.1349786060895695,1.4233190707263799,0.006382259468953638,0.006261246350021346,0.00650327258788593,0.4550978194636346,5,200,1000,300,300,10000,10000,10000,1,4.10860061430576,0.3871767510141283,0.951,1.4732794337344028,9.315209250355172,1.7743808425416325,5.048392633851992,0.0862107387981669,9.315209250355172,1.7743808425416325,5.048392633851992,0.0862107387981669,4.132864995748147,0.44106273315994354,0.952,1.6486783210373395,11.592365998875291,5.33825867850106,3.344706007734125,0.706968890617472,0.342,1.0671233464152783,10000.0
84,2,"[84.0, 2.0]",smooth,smooth,3.9864164836011415,3.02210296010296,3.9864164836011415,1.7791488384079748,0.8,1.2,1.8215095250367361,1.457207620029389,2.185811430044083,1.457207620029389,0.0061402332310890526,0.0061402332310890526,0.0061402332310890526,0.4529635198320058,5,200,1000,300,300,10000,10000,10000,1,4.118943184589939,0.40787263088016906,0.944,1.470987483139328,9.227617691531073,1.7705819305064825,5.183849533148166,0.08248862409293442,9.227617691531073,1.7705819305064825,5.183849533148166,0.08248862409293442,4.1024695854322015,0.44824024472234275,0.945,1.6439491622928657,11.504816515789226,5.502631411570111,3.3585058421209975,0.6874298485114632,0.398,1.0755479776875794,10000.0
85,2,"[85.0, 2.0]",smooth,smooth,3.9754790861617724,3.158168956043956,3.9754790861617724,1.8215095250367361,0.8,1.2,1.8638702116654975,1.491096169332398,2.236644253998597,1.491096169332398,0.0061402332310890526,0.0061402332310890526,0.0061402332310890526,0.45493670838134187,5,200,1000,300,300,10000,10000,10000,1,4.080386785362007,0.3939253080786992,0.94,1.4506113411929447,9.058999325569422,1.7513392252629194,5.020285096428638,0.08318872411899048,9.058999325569422,1.7513392252629194,5.020285096428638,0.08318872411899048,4.068045094168854,0.4353165709129111,0.939,1.6307023761867405,11.247132113570885,5.331628490598284,3.3605308998670194,0.675139893941254,0.39,1.0684962395435134,10000.0
86,2,"[86.0, 2.0]",smooth,smooth,3.964932928160249,3.224653208137715,3.964932928160249,1.8638702116654973,0.8,1.2,1.9062308982942586,1.524984718635407,2.28747707795311,1.524984718635407,0.0061402332310890526,0.0061402332310890526,0.0061402332310890526,0.45151792586988015,5,200,1000,300,300,10000,10000,10000,1,4.090140871105968,0.4080574831529804,0.939,1.4712792861169208,9.201613643649502,1.6911859117855343,5.333867649092127,0.08151142336643406,9.201613643649502,1.6911859117855343,5.333867649092127,0.08151142336643406,4.09295682806649,0.446580541215104,0.936,1.6420026208307332,11.38732516934513,5.640036095070877,3.3516665161764534,0.6750056112817158,0.4,1.0788402474002803,10000.0
87,2,"[87.0, 2.0]",smooth,smooth,3.9547543994303602,3.0696733576642337,3.9547543994303602,1.9062308982942586,0.8,1.2,1.94859158492302,1.558873267938416,2.338309901907624,1.558873267938416,0.0061402332310890526,0.0061402332310890526,0.0061402332310890526,0.451007017137482,5,200,1000,300,300,10000,10000,10000,1,4.073826496009166,0.39813094296643187,0.938,1.4595215571127815,8.970833555685216,1.6592076992855669,4.769133192133616,0.07042552505167786,8.970833555685216,1.6592076992855669,4.769133192133616,0.07042552505167786,4.084476066184493,0.4447806645416892,0.938,1.6373318191095982,11.172898672730192,5.101659352938368,3.3436241959648965,0.6716337094324543,0.392,1.072183773994089,10000.0
88,2,"[88.0, 2.0]",smooth,smooth,3.9449218867425633,2.9778728222996516,3.9449218867425633,1.94859158492302,0.8,1.2,1.9909522715517813,1.592761817241425,2.3891427258621376,1.592761817241425,0.0061402332310890526,0.0061402332310890526,0.0061402332310890526,0.4494956515329368,5,200,1000,300,300,10000,10000,10000,1,4.0891527770945935,0.39627660337417997,0.948,1.4496745991679632,8.806424728304714,1.6570998121669676,4.810227002003033,0.07361733396833225,8.806424728304714,1.6570998121669676,4.810227002003033,0.07361733396833225,4.074152373619272,0.4289267275328777,0.96,1.6253696444345618,10.972497186525347,5.103977060472787,3.3764085733636695,0.6315226999212996,0.441,1.0766325318025958,10000.0
89,2,"[89.0, 2.0]",smooth,smooth,3.9354155829951467,3.4327471264367815,3.9354155829951467,1.9909522715517813,0.8,1.2,2.033312958180543,1.6266503665444345,2.4399755498166513,1.6266503665444345,0.0061402332310890526,0.0061402332310890526,0.0061402332310890526,0.4487371544511011,5,200,1000,300,300,10000,10000,10000,1,4.048018347807383,0.3771820054991797,0.952,1.4325788122213892,8.54800714559149,1.6288464051352396,4.5860522078554045,0.06415952388897372,8.54800714559149,1.6288464051352396,4.5860522078554045,0.06415952388897372,4.059701888062741,0.42588677094727384,0.957,1.6119520314833529,10.67253597031208,4.908160803716287,3.34761726389374,0.6505553421531313,0.431,1.066015423782191,10000.0
90,2,"[90.0, 2.0]",smooth,smooth,3.926217313455635,3.2289860139860136,3.926217313455635,2.033312958180543,0.8,1.2,2.0756736448093043,1.6605389158474435,2.490808373771165,1.6605389158474435,0.0061402332310890526,0.0061402332310890526,0.0061402332310890526,0.44615543580526024,5,200,1000,300,300,10000,10000,10000,1,4.03302313846631,0.3929582411612575,0.949,1.4292204392125156,8.443586271428774,1.5829208815419442,4.607867007880057,0.07352695904671509,8.443586271428774,1.5829208815419442,4.607867007880057,0.07352695904671509,4.0560322546507726,0.4388361077167589,0.945,1.6027722746397146,10.558687365174674,4.918912885446741,3.3387967372409215,0.6504499955198944,0.422,1.0719018659306505,10000.0
91,2,"[91.0, 2.0]",smooth,smooth,3.9173103783265626,nan,3.9173103783265626,2.0756736448093043,0.8,1.2,2.1180343314380656,1.6944274651504525,2.5416411977256788,1.6944274651504525,0.0061402332310890526,0.0061402332310890526,0.0061402332310890526,0.4489166019378635,5,200,1000,300,300,10000,10000,10000,1,4.018408772999936,0.3874680328198107,0.939,1.429161897227453,8.545021340573593,1.5837241286047545,4.6508793693619666,0.06315619869046973,8.545021340573593,1.5837241286047545,4.6508793693619666,0.06315619869046973,4.038698006366294,0.43782435912559775,0.934,1.607445480693546,10.619357388658207,4.935732687374112,3.3543174263422744,0.631159645899216,0.456,1.075151869460337,10000.0
92,2,"[92.0, 2.0]",smooth,smooth,3.908679409521226,nan,3.908679409521226,2.1180343314380656,0.8,1.2,2.160395018066827,1.7283160144534617,2.5924740216801925,1.7283160144534617,0.0061402332310890526,0.0061402332310890526,0.0061402332310890526,0.44472295785654775,5,200,1000,300,300,10000,10000,10000,1,4.024079042614163,0.3906224374827309,0.943,1.4025252381877542,8.070138539729623,1.5715082781619227,4.442040340301429,0.061671285740897884,8.070138539729623,1.5715082781619227,4.442040340301429,0.061671285740897884,4.0205044693594125,0.4275278316790708,0.945,1.5719103469476585,10.119733766212041,4.737371448875128,3.3386840050657454,0.6343074914854803,0.428,1.0534398636102607,10000.0
93,2,"[93.0, 2.0]",smooth,smooth,3.9003102404859185,nan,3.9003102404859185,2.1603950180668265,0.8,1.2,2.202755704695588,1.7622045637564705,2.6433068456347053,1.7622045637564705,0.0061402332310890526,0.0061402332310890526,0.0061402332310890526,0.445978614599284,5,200,1000,300,300,10000,10000,10000,1,4.008660742710662,0.3736256388844631,0.952,1.4043442995333968,8.114503544159515,1.5584160816021888,4.400793525542595,0.05683058840297406,8.114503544159515,1.5584160816021888,4.400793525542595,0.05683058840297406,4.0172384842785025,0.4110703792391961,0.947,1.5811058543238492,10.133136839455606,4.651311922186231,3.352244328885791,0.6123938056817346,0.463,1.0676281427421725,10000.0
94,2,"[94.0, 2.0]",smooth,smooth,3.892189787735293,3.057470707070707,3.892189787735293,2.202755704695588,0.8,1.2,2.2451163913243493,1.7960931130594795,2.694139669589219,1.7960931130594795,0.0061402332310890526,0.0061402332310890526,0.0061402332310890526,0.436661942509003,5,200,1000,300,300,10000,10000,10000,1,4.076614643417085,0.4282898875378471,0.954,1.4397070619087962,8.194357495626345,1.5499827505567432,4.4137255072839725,0.05056824990358739,8.194357495626345,1.5499827505567432,4.4137255072839725,0.05056824990358739,4.0511762857511435,0.46740620870545774,0.942,1.6126282964450405,10.210626925387125,4.679772592248119,3.392002297225112,0.5812935326151161,0.51,1.0823373689930469,10000.0
95,2,"[95.0, 2.0]",smooth,smooth,3.884305943860986,nan,3.884305943860986,2.2451163913243493,0.8,1.2,2.2874770779531106,1.8299816623624885,2.7449724935437327,1.8299816623624885,0.0061402332310890526,0.0061402332310890526,0.0061402332310890526,0.4410232485116537,5,200,1000,300,300,10000,10000,10000,1,4.005700263811532,0.3796712392648323,0.951,1.409510244210509,8.016448155784872,1.508691483180726,4.383662911416041,0.04738087553322088,8.016448155784872,1.508691483180726,4.383662911416041,0.04738087553322088,4.008060011355547,0.4233602249175087,0.949,1.582105541709474,10.03721038967673,4.6174429421195295,3.345968451873741,0.6039139362534355,0.48,1.0680446081965786,10000.0
96,2,"[96.0, 2.0]",smooth,smooth,3.8766474837813942,nan,3.8766474837813942,2.2874770779531106,0.8,1.2,2.329837764581872,1.8638702116654977,2.7958053174982465,1.8638702116654977,0.0061402332310890526,0.0061402332310890526,0.0061402332310890526,0.44010106791439396,5,200,1000,300,300,10000,10000,10000,1,3.990791028576131,0.3884487663239748,0.943,1.3893576047526848,7.7608370721865585,1.479249827514151,4.352116286531269,0.052558915623132994,7.7608370721865585,1.479249827514151,4.352116286531269,0.052558915623132994,3.9796454386128444,0.42884434899629503,0.935,1.5611799638653747,9.711297431180837,4.585513940333342,3.3495262837152917,0.5969685723601791,0.481,1.059649088657551,10000.0
97,2,"[97.0, 2.0]",smooth,smooth,3.869203985162174,nan,3.869203985162174,2.329837764581872,0.8,1.2,2.3721984512106333,1.8977587609685067,2.8466381414527597,1.8977587609685067,0.0061402332310890526,0.0061402332310890526,0.0061402332310890526,0.43755195139913117,5,200,1000,300,300,10000,10000,10000,1,3.984138970798969,0.4018344217724808,0.929,1.425137547310913,8.09259356281564,1.4481459582549883,4.55754313239229,0.04914807286784147,8.09259356281564,1.4481459582549883,4.55754313239229,0.04914807286784147,4.007666772810944,0.4526390583301897,0.932,1.5897754297587818,10.075792965081012,4.783995795143944,3.333939166915867,0.60885413817522,0.508,1.079057731957966,10000.0
98,2,"[98.0, 2.0]",smooth,smooth,3.8619657565991563,nan,3.8619657565991563,2.3721984512106333,0.8,1.2,2.4145591378393947,1.931647310271516,2.8974709654072734,1.931647310271516,0.0061402332310890526,0.0061402332310890526,0.0061402332310890526,0.43569810043307244,5,200,1000,300,300,10000,10000,10000,1,4.002023697657568,0.3925817031554606,0.949,1.3994010922021676,7.695362297691725,1.4461682444868227,4.129313220627841,0.04439681648630175,7.695362297691725,1.4461682444868227,4.129313220627841,0.04439681648630175,3.9725126006907905,0.4311387689492167,0.939,1.5672404314844204,9.67628522530944,4.428838166790801,3.3590455077842396,0.5751090970043498,0.519,1.07359088999761,10000.0
99,2,"[99.0, 2.0]",smooth,smooth,3.854923771298,nan,3.854923771298,2.4145591378393947,0.8,1.2,2.456919824468156,1.965535859574525,2.948303789361787,1.965535859574525,0.0061402332310890526,0.0061402332310890526,0.0061402332310890526,0.4377227071883114,5,200,1000,300,300,10000,10000,10000,1,3.9521137504612844,0.3734355117645497,0.943,1.3664227621437477,7.389426057393499,1.4442395894456685,3.870988450572598,0.04903525431966459,7.389426057393499,1.4442395894456685,3.870988450572598,0.04903525431966459,3.9585374495620265,0.41438562264048817,0.943,1.5467904383014763,9.331033603758245,4.126790471219814,3.3307266401094275,0.5934088890372597,0.481,1.055911883070222,10000.0
100,2,"[100.0, 2.0]",smooth,smooth,3.84806960650035,nan,3.84806960650035,2.456919824468156,0.8,1.2,2.4992805110969174,1.999424408877534,2.999136613316301,1.999424408877534,0.0061402332310890526,0.0061402332310890526,0.0061402332310890526,0.4347167554991468,5,200,1000,300,300,10000,10000,10000,1,3.9472082307652165,0.37434134944258407,0.941,1.3720653680172388,7.338060833027917,1.4272548834942864,3.8644225977091655,0.038207765167945176,7.338060833027917,1.4272548834942864,3.8644225977091655,0.038207765167945176,3.943050836440595,0.41424546602592677,0.947,1.5446190953000773,9.275496201342898,4.152332051523538,3.3301305030285535,0.586194268471763,0.489,1.060454603568811,10000.0
