x0_1,x0_2,x0_3,theta0,c_min,c_max,ell0_hat,ell_low,ell_high,ell_star,lambda_hat,B,n_label,n_pilot,N_unlab_total,N_t_full,N_use,PPCI_theta_mean,PPCI_theta_rmse,PPCI_coverage,PPCI_avg_ci_width,PPCI_sigma2_Y_minus_A_mean,PPCI_sigma2_A_mean,PPCI_sigma2_Y_minus_A_std,PPCI_sigma2_A_std,LO_theta_mean,LO_theta_rmse,LO_coverage,LO_avg_ci_width,LO_sigma2_Y_mean,LO_sigma2_Y_std,PPI_theta_mean,PPI_theta_rmse,PPI_coverage,PPI_avg_ci_width
0.7666666666666666,0.8333333333333333,0.75,-1.241468208441392,0.01,0.1,2.3884189758366277,0.023884189758366276,0.23884189758366278,0.23884189758366278,0.004885049786496128,500,200,200,7000,5000,2000,-1.0110640372525301,0.5459898461113111,0.934,1.8654035963088962,0.00034502846504679913,0.0012628442124840724,0.00036580189828073226,0.0004043014196282706,-1.0080612079793807,0.6897275842400459,0.846,2.2238842192019783,0.0007174336759022071,0.0007082612360151485,0.00022273875654452778,1.2448313790963192,0.0,0.33632324185715756
0.7666666666666666,0.8333333333333333,0.7666666666666666,-1.2392769665887013,0.01,0.1,2.3854962511620403,0.023854962511620403,0.23854962511620403,0.23854962511620406,0.004885049786496128,500,200,200,7000,5000,2000,-1.0502634143416811,0.5585582232690136,0.936,1.9335069483694605,0.0003433732615628977,0.0012623022058202333,0.0003380976332492974,0.00041903713219088593,-0.9424362059676508,0.753845954079369,0.82,2.2527367953641924,0.0007768788899852133,0.0007947971329883558,-0.004079422841210919,1.2380562745037123,0.0,0.3351321520158674
0.7666666666666666,0.8333333333333333,0.7833333333333333,-1.2327272487349141,0.01,0.1,2.3990808971587114,0.023990808971587115,0.23990808971587116,0.23990808971587113,0.004885049786496128,500,200,200,7000,5000,2000,-1.031709641277422,0.5586578103281237,0.92,1.873955619120958,0.0003419988355736614,0.001300349289276737,0.00039315447557908815,0.0004208086726853091,-0.998292003158643,0.719956535425003,0.86,2.2555091507266836,0.0007441462615713487,0.0008426113180275269,0.002875949562151149,1.2387974417055494,0.0,0.33557755285229995
0.7666666666666666,0.8333333333333333,0.7999999999999999,-1.2218908149594534,0.01,0.1,2.4285508429985967,0.024285508429985968,0.2428550842998597,0.24285508429985972,0.004885049786496128,500,200,200,7000,5000,2000,-1.0005585934693804,0.5693051966900053,0.896,1.8924806284964772,0.00036831607726948783,0.0013809848242739343,0.000366990124087255,0.00043484893178490867,-0.9828310029944808,0.7660785275636286,0.852,2.3213198204863446,0.0008671008482596519,0.000861274948861465,-0.00042612883125422795,1.2245089260219135,0.0,0.3351240334518746
0.7666666666666666,0.8333333333333333,0.8166666666666667,-1.2068863914984325,0.01,0.1,2.4495309060530204,0.024495309060530206,0.24495309060530204,0.24495309060530202,0.004885049786496128,500,200,200,7000,5000,2000,-0.9958312547687714,0.5279620306451471,0.92,1.8298646568405557,0.0003447737732636509,0.0013726122635166927,0.00035146036779676836,0.0004119136520576695,-0.9749869412708485,0.7272565010258769,0.828,2.1899452430632755,0.0007607243342994288,0.0007455164934542633,-0.00013190897987494442,1.2099490072511079,0.0,0.3361877707341168
0.7666666666666666,0.8333333333333333,0.8333333333333333,-1.1878783699551676,0.01,0.1,2.4794573556941675,0.024794573556941674,0.24794573556941676,0.24794573556941676,0.004885049786496128,500,200,200,7000,5000,2000,-0.985032061264505,0.5188331474847296,0.95,1.8602424625594258,0.00037997107452740573,0.0014778033169973728,0.00034686975861311506,0.0004530426035059332,-1.0010152864434358,0.7533257133077235,0.834,2.280020291656685,0.0009190061462256842,0.0008663402170578134,-0.0012708482250417927,1.1900568583421294,0.0,0.33551137720820756
0.7666666666666666,0.8333333333333333,0.85,-1.165075006191371,0.01,0.1,2.490486535804689,0.02490486535804689,0.2490486535804689,0.24904865358046888,0.005117655109495134,500,200,200,7000,5000,2000,-0.9659175334315275,0.5287095127831307,0.928,1.8721015614395586,0.0003716571826996081,0.0014268957719923753,0.00036431571156100775,0.00042283656692944545,-0.9529342111461132,0.7943491234822629,0.83,2.3593058456021443,0.000837930449094665,0.0007483944587586712,-0.005378762540987396,1.162837634572276,0.0,0.33597379780822306
0.7666666666666666,0.85,0.7,-1.1895560021005656,0.01,0.1,2.4187227380100396,0.024187227380100398,0.24187227380100396,0.24187227380100396,0.004885049786496128,500,200,200,7000,5000,2000,-0.9515484588229617,0.5477198842566474,0.926,1.8390515788945165,0.00034025122498026355,0.0013314711135757823,0.00032471797259066065,0.00041132898744729746,-0.9146268432759355,0.7151051813545632,0.848,2.2191530107789075,0.000825456334773056,0.0009438351782965589,0.006753646515299861,1.1996122366111113,0.0,0.33593621886702574
0.7666666666666666,0.85,0.7166666666666667,-1.2003924358760265,0.01,0.1,2.418955564778867,0.02418955564778867,0.24189555647788674,0.24189555647788674,0.004885049786496128,500,200,200,7000,5000,2000,-0.9553731700045448,0.5716065604950259,0.922,1.8537725190361516,0.0003390981136667258,0.0013308286278083128,0.0002897138219530501,0.0004338225492267829,-0.9553960079352273,0.7470770070281381,0.828,2.2086334393014986,0.0007696445148333091,0.0008139735518289894,0.007493794424593624,1.2109784645441082,0.0,0.33584917805796327
0.7666666666666666,0.85,0.7333333333333333,-1.2069421537298135,0.01,0.1,2.4209191925238347,0.02420919192523835,0.2420919192523835,0.2420919192523835,0.004885049786496128,500,200,200,7000,5000,2000,-1.010029945413941,0.5238531616381572,0.944,1.8271413242918568,0.00032256894798718595,0.0013532184544733838,0.00031776819186269463,0.0004442618050485953,-0.974420778078415,0.7380829403064647,0.804,2.1779481610474556,0.0007419520316406298,0.0008077132674077623,0.0069973529261040685,1.2171105223114937,0.0,0.3360194941002974
0.7666666666666666,0.85,0.75,-1.2091333955825043,0.01,0.1,2.428779960933726,0.02428779960933726,0.2428779960933726,0.2428779960933726,0.004885049786496128,500,200,200,7000,5000,2000,-0.9973539021450055,0.5489572883832449,0.934,1.8900078958509194,0.00036844537493444586,0.001352159554595452,0.0003319509870833409,0.0003982332345971644,-0.9969554034202864,0.7259186798622173,0.844,2.23154913709645,0.0008408981287406816,0.0009259678621937173,0.0007965380008990302,1.2132842722714805,0.0,0.3351391853127799
0.7666666666666666,0.85,0.7666666666666666,-1.2069421537298135,0.01,0.1,2.4364382545591154,0.024364382545591156,0.24364382545591157,0.24364382545591157,0.004885049786496128,500,200,200,7000,5000,2000,-0.9915306726428906,0.5443171101158315,0.924,1.8871589812932366,0.0003732973449865377,0.0014048791076101067,0.0003895285762347256,0.0004474037263570187,-0.930390552891818,0.7517236128291382,0.824,2.235180425662468,0.0008355357637184976,0.0008689970971888997,0.0025625922520796963,1.2127121640121041,0.0,0.3358345693164418
0.7666666666666666,0.85,0.7833333333333333,-1.2003924358760265,0.01,0.1,2.4416809355253823,0.024416809355253824,0.24416809355253824,0.24416809355253824,0.004885049786496128,500,200,200,7000,5000,2000,-1.0050534112660017,0.5673639832042332,0.932,1.9243297856855086,0.00038417655401545695,0.0014013455503071102,0.00036386963519646293,0.0004412619502540039,-0.9443180536847895,0.7608451665201281,0.826,2.256731499117284,0.0008116715024593395,0.0008004756771545608,0.002955541595716796,1.2061839872503548,0.0,0.3350949397091744
0.7666666666666666,0.85,0.7999999999999999,-1.1895560021005658,0.01,0.1,2.447256762804363,0.02447256762804363,0.24472567628043632,0.24472567628043634,0.004885049786496128,500,200,200,7000,5000,2000,-0.9987347917331288,0.5621081773914468,0.934,1.94072738135683,0.00040182607317091815,0.001406246881517192,0.000434243231413405,0.000428360715291493,-0.9837689844531168,0.7552379846792784,0.846,2.2269476688779224,0.0007562779370752961,0.0007782024070574844,0.0015290586473083697,1.1938404539545722,0.0,0.33540868096411985
0.7666666666666666,0.85,0.8166666666666667,-1.1745515786395446,0.01,0.1,2.47491863012445,0.0247491863012445,0.24749186301244502,0.24749186301244502,0.004885049786496128,500,200,200,7000,5000,2000,-0.9778657199612694,0.539342374061586,0.932,1.8932647626228853,0.00039080886010143964,0.0014375222277807822,0.00037840377586761503,0.0004291662429512917,-0.9648771378793307,0.7189787692436751,0.846,2.291836007132315,0.0009080605206950897,0.000889424063416132,-0.002543223312001091,1.175281482801804,0.0,0.3351164244649221
0.7666666666666666,0.85,0.8333333333333333,-1.1555435570962798,0.01,0.1,2.5110191685833465,0.025110191685833467,0.25110191685833466,0.25110191685833466,0.004885049786496128,500,200,200,7000,5000,2000,-0.9554919110714563,0.5297697721986597,0.928,1.8312601557383428,0.0003792351393441761,0.0015336048153893665,0.00035494961927847097,0.0004570471962796358,-0.9559266258172997,0.7390012514971165,0.866,2.321041129157831,0.0008698356676121032,0.0008030808133458442,-0.0010785637306330437,1.1578620460455293,0.0,0.33622411478027703
0.7666666666666666,0.85,0.85,-1.1327401933324832,0.01,0.1,2.5316968820938595,0.025316968820938594,0.25316968820938596,0.25316968820938596,0.005117655109495134,500,200,200,7000,5000,2000,-0.9785017850639668,0.5127213946982392,0.946,1.8112907604434194,0.0003678812674248837,0.0015337407990013313,0.0003905097468557095,0.00044273297239776354,-0.9315958101019485,0.7269310031961164,0.868,2.332413139024975,0.0008938751717528217,0.0008818360748333656,0.006588196511251658,1.142232531228509,0.0,0.33559629478736575
0.7833333333333333,0.7,0.7,-1.5178482880599222,0.01,0.1,2.161562813457966,0.021615628134579658,0.2161562813457966,0.2161562813457966,0.004663016734416099,500,200,200,7000,5000,2000,-1.3122491296942038,0.5950190848321069,0.908,1.963842276911659,0.00018757688558580023,0.0007241783097158026,0.00021840845089185566,0.0002503348339145235,-1.2467450326704925,0.7799579738423141,0.822,2.308729104219178,0.0003956329476671885,0.0004666718288255929,0.0042933810653535305,1.5245775927399703,0.0,0.3363750100347289
0.7833333333333333,0.7,0.7166666666666667,-1.5286847218353832,0.01,0.1,2.1902493319287215,0.021902493319287217,0.21902493319287217,0.21902493319287214,0.004663016734416099,500,200,200,7000,5000,2000,-1.3056401267950681,0.5983525963039347,0.898,2.0176018112429652,0.00024127672574442754,0.000817084138743533,0.00031013932567185734,0.0002950838874535263,-1.2634605265120986,0.8056971744526226,0.796,2.3255827249889705,0.00048696780854868394,0.0006077595872215715,0.0019734156529563466,1.5330904157252718,0.0,0.33675487927042186
0.7833333333333333,0.7,0.7333333333333333,-1.5352344396891702,0.01,0.1,2.204819986047332,0.02204819986047332,0.2204819986047332,0.22048199860473316,0.004451075427225196,500,200,200,7000,5000,2000,-1.289266786726733,0.5692975124334307,0.924,1.9712549308090603,0.00024290085210461584,0.0009323160321053261,0.0002886664774180416,0.00034627236492354316,-1.265903481716147,0.7976929647637595,0.78,2.243790479206842,0.0005092517138227552,0.0006432784059245762,0.0036978877300749354,1.5417047933899313,0.0,0.33698895862707046
0.7833333333333333,0.7,0.75,-1.5374256815418608,0.01,0.1,2.233832796895409,0.02233832796895409,0.2233832796895409,0.2233832796895409,0.004451075427225196,500,200,200,7000,5000,2000,-1.3206528018303005,0.5911218108500823,0.89,1.951860618606143,0.0002759008092127719,0.0010733600776337974,0.00034920937344686275,0.00038200156298871514,-1.3088534282569722,0.7728908373942766,0.82,2.244124056754523,0.0005299782298792882,0.0005476752042065152,-0.005663870612932585,1.5342120884884385,0.0,0.3344846004814254
0.7833333333333333,0.7,0.7666666666666666,-1.5352344396891702,0.01,0.1,2.2450113099045903,0.022450113099045904,0.22450113099045904,0.22450113099045904,0.004451075427225196,500,200,200,7000,5000,2000,-1.29793884120809,0.5942560511242212,0.904,2.0253595008989054,0.00030362958772338025,0.0011079412259770174,0.0003184956300023676,0.000409259258081517,-1.3152431362652075,0.8011268368538635,0.824,2.278649369717517,0.0006401469861299674,0.0007295662177302776,-0.0025722476724642997,1.5352708546112999,0.0,0.3361114943613023
0.7833333333333333,0.7,0.7833333333333333,-1.5286847218353832,0.01,0.1,2.258529337757955,0.022585293377579554,0.22585293377579552,0.22585293377579552,0.004451075427225196,500,200,200,7000,5000,2000,-1.3011971796790676,0.5834380493462911,0.904,1.9582757347006017,0.0002905005700552753,0.0011513508588871253,0.0003357714940867428,0.0004314396789078238,-1.2320562371856043,0.7719050106611255,0.798,2.196692227128572,0.0005515921086106799,0.0006146857911434685,0.00038593910981929447,1.5313822545850992,0.0,0.33565211379621324
0.7833333333333333,0.7,0.7999999999999999,-1.5178482880599222,0.01,0.1,2.281260894641201,0.022812608946412013,0.22812608946412014,0.22812608946412016,0.004451075427225196,500,200,200,7000,5000,2000,-1.2791975456795055,0.6051204594730673,0.894,1.9993139382995992,0.00031950515811696016,0.0011798839080507625,0.00035283963440337253,0.0004026766058615222,-1.2750618679660615,0.7620177043721217,0.814,2.2428268707806693,0.0006690157631751713,0.0007714863121737548,-0.006710183657841073,1.5135369829103793,0.0,0.33604284614691515
0.7833333333333333,0.7,0.8166666666666667,-1.5028438645989013,0.01,0.1,2.3139851540808616,0.023139851540808616,0.23139851540808618,0.23139851540808615,0.004663016734416099,500,200,200,7000,5000,2000,-1.2915002205771333,0.557026101273992,0.92,1.941986986749882,0.00030655650217248435,0.0011436007972797232,0.00032701006588171125,0.0003754863168479224,-1.2733602177667074,0.8121708395554801,0.822,2.3290958525771486,0.0006704400936233335,0.0007811496919761402,-0.0009658168097778406,1.5044377624385863,0.0,0.3357898507338365
0.7833333333333333,0.7,0.8333333333333333,-1.4838358430556364,0.01,0.1,2.3576302553098936,0.023576302553098935,0.23576302553098938,0.23576302553098938,0.004663016734416099,500,200,200,7000,5000,2000,-1.2555859678981454,0.5554704240474142,0.924,1.8710206727751428,0.000314922466731872,0.0012161565006898961,0.00035784801359747657,0.00040235194130653544,-1.1943155279465758,0.7324831180386484,0.836,2.217049166983674,0.0006998236326125602,0.0007746501128011466,0.006622080430045051,1.4928913421205585,0.0,0.3361907951541704
0.7833333333333333,0.7,0.85,-1.4610324792918399,0.01,0.1,2.3887383256606,0.023887383256606,0.23887383256605998,0.23887383256605996,0.004663016734416099,500,200,200,7000,5000,2000,-1.1944853335056083,0.6032743674567722,0.908,1.9414380712766497,0.00033918219310358596,0.0012712232489304688,0.00035244346846335033,0.0004002820339115143,-1.2555264557596357,0.791717555134142,0.814,2.2620332576871744,0.0007045473055331444,0.0006842086122482976,0.00203846520192731,1.4656463329280411,0.0,0.33493242182203004
0.7833333333333333,0.7166666666666667,0.7,-1.4833172217425228,0.01,0.1,2.196212319817726,0.021962123198177263,0.21962123198177264,0.21962123198177264,0.004663016734416099,500,200,200,7000,5000,2000,-1.240844764226842,0.5793193733847882,0.93,1.9802556707913486,0.00022889169421447697,0.0008313221290683481,0.0002724449199001811,0.0002839867630471043,-1.2616936246628836,0.7613417498837086,0.828,2.2518918540134667,0.00047676341017645433,0.0005498454834952683,0.0024686013666328694,1.4880057062170229,0.0,0.33593165206319975
0.7833333333333333,0.7166666666666667,0.7166666666666667,-1.4941536555179837,0.01,0.1,2.199877470614622,0.02199877470614622,0.21998774706146218,0.21998774706146218,0.004663016734416099,500,200,200,7000,5000,2000,-1.2472389953321876,0.5856234987267657,0.912,1.974694589204099,0.00022635001102138888,0.0008571286988134505,0.0002507659799205629,0.00030592700317086293,-1.2979186499760658,0.7483871635537597,0.848,2.192170074532004,0.0004728751707097406,0.0005058988359150382,-0.0060753095542587015,1.490696526068609,0.0,0.3357056659566447
0.7833333333333333,0.7166666666666667,0.7333333333333333,-1.5007033733717707,0.01,0.1,2.220961624155481,0.022209616241554812,0.2220961624155481,0.2220961624155481,0.004451075427225196,500,200,200,7000,5000,2000,-1.2936903623583864,0.6087664331189278,0.912,2.018620881672134,0.0002914312368381896,0.0010169015388365873,0.00040754285653544413,0.00038226578719423055,-1.218158224250739,0.8260809936022686,0.812,2.3155749603996747,0.000612677476585924,0.000789667270452332,-8.708111827292254e-06,1.503188547562548,0.0,0.3359107023582465
0.7833333333333333,0.7166666666666667,0.75,-1.5028946152244615,0.01,0.1,2.2486014586910157,0.022486014586910158,0.22486014586910158,0.22486014586910158,0.004451075427225196,500,200,200,7000,5000,2000,-1.2662102670988356,0.5808678665177119,0.928,1.9630995060761811,0.0002999433618793088,0.0011696612147783986,0.0003478784552184611,0.0004422334873152385,-1.262658676781538,0.7366621414438956,0.848,2.271060170354372,0.0006290587551013704,0.0007556704077897717,0.0011188467460819776,1.5065307407199542,0.0,0.3359712284209338
0.7833333333333333,0.7166666666666667,0.7666666666666666,-1.5007033733717707,0.01,0.1,2.248402591002243,0.022484025910022434,0.22484025910022432,0.22484025910022432,0.004451075427225196,500,200,200,7000,5000,2000,-1.287399100950637,0.5856129498120044,0.894,1.9774879346012968,0.0003078881108410312,0.0011459514158531489,0.0003905994507900061,0.0004244505681148525,-1.2455159913831275,0.8399127291571308,0.792,2.2949603471996505,0.000650537771909762,0.0007407957674272554,0.007822459219413956,1.5109337669539742,0.0,0.33518594039552624
0.7833333333333333,0.7166666666666667,0.7833333333333333,-1.4941536555179837,0.01,0.1,2.276140253474157,0.02276140253474157,0.2276140253474157,0.2276140253474157,0.004451075427225196,500,200,200,7000,5000,2000,-1.224927000535074,0.6093484002641895,0.9,1.9763917622084122,0.0003268120877883437,0.001241550568173824,0.00044695431256932644,0.00044937472410358823,-1.2586710266434284,0.7467179544715901,0.814,2.282440057103131,0.0006791512057056372,0.0007536313488388237,0.0012453287946020497,1.4979570329139524,0.0,0.33709434308829406
0.7833333333333333,0.7166666666666667,0.7999999999999999,-1.483317221742523,0.01,0.1,2.303677670732918,0.02303677670732918,0.23036776707329182,0.2303677670732918,0.004663016734416099,500,200,200,7000,5000,2000,-1.239020088157089,0.591900131561285,0.906,1.981741779532043,0.000319933053777312,0.0011630732181239919,0.0003371590003746387,0.00038482076332704276,-1.2093798808247642,0.7623651612879915,0.824,2.2434810359985167,0.0007375728223976116,0.0009977802218007854,0.001328828795128648,1.4869991776367462,0.0,0.3359078625436332
0.7833333333333333,0.7166666666666667,0.8166666666666667,-1.4683127982815019,0.01,0.1,2.3303638262498647,0.023303638262498646,0.2330363826249865,0.2330363826249865,0.004663016734416099,500,200,200,7000,5000,2000,-1.2251499149010565,0.5581464357102156,0.904,1.9552340766853045,0.0003382519903303817,0.0012208697601350956,0.000344337726987378,0.00039875741491024805,-1.3236953627028674,0.765732630788226,0.832,2.282750272788706,0.0007400360296102848,0.0007343627181660339,-0.002960118534678208,1.467778364532204,0.0,0.336140601900927
0.7833333333333333,0.7166666666666667,0.8333333333333333,-1.449304776738237,0.01,0.1,2.3826771990992945,0.023826771990992947,0.23826771990992945,0.23826771990992945,0.004663016734416099,500,200,200,7000,5000,2000,-1.220931079945154,0.5310412620005973,0.91,1.867931416122772,0.00033784498917738124,0.0013690153177441607,0.0003431670748281762,0.000465030892192342,-1.2345032123669402,0.7390319143630159,0.832,2.1984375809476884,0.0007187631426285232,0.0006933325639685343,-0.0014525900556372792,1.450437112047547,0.0,0.3358253543040603
0.7833333333333333,0.7166666666666667,0.85,-1.4265014129744404,0.01,0.1,2.4325821914846797,0.024325821914846796,0.24325821914846799,0.24325821914846799,0.004885049786496128,500,200,200,7000,5000,2000,-1.181005654293204,0.5763307751008778,0.896,1.8839070918526752,0.000377105224432564,0.0014073647744516542,0.00038087986850937166,0.0004823369482479897,-1.1790865662644914,0.724014598711503,0.852,2.2115590026023493,0.00077245004189353,0.000790422876953125,0.0009638459931799614,1.4299427395534512,0.0,0.33505499603854866
0.7833333333333333,0.7333333333333333,0.7,-1.4474194010293724,0.01,0.1,2.233738333242341,0.02233738333242341,0.2233738333242341,0.22337383332423408,0.004663016734416099,500,200,200,7000,5000,2000,-1.1571197679116676,0.605932297406571,0.896,1.9381452490893394,0.0002538419620410539,0.0009147615357548931,0.0003213266975130955,0.0003286897159796578,-1.235139140973281,0.744889489785438,0.838,2.264217378610295,0.0005347844954754149,0.0005998810330613461,0.0012149494697130064,1.4512154383114684,0.0,0.33609652060224504
0.7833333333333333,0.7333333333333333,0.7166666666666667,-1.4582558348048333,0.01,0.1,2.239213240119156,0.02239213240119156,0.2239213240119156,0.2239213240119156,0.004663016734416099,500,200,200,7000,5000,2000,-1.2167622814053254,0.6061068577687773,0.908,1.994433796858831,0.0002721548696573675,0.000992116521512337,0.0003114948891743655,0.0003648233571710651,-1.2349258397007257,0.7997416332165341,0.812,2.236987404800534,0.0005798880010651636,0.0006623809078292183,0.0037717257994325185,1.4647482301529613,0.0,0.33593896733738027
0.7833333333333333,0.7333333333333333,0.7333333333333333,-1.4648055526586203,0.01,0.1,2.2384453115568164,0.022384453115568165,0.22384453115568165,0.22384453115568165,0.004451075427225196,500,200,200,7000,5000,2000,-1.2633863886786816,0.5721312431845823,0.894,1.9714343148303073,0.0002867742506744199,0.0011077029321023733,0.0003584599118272975,0.0004191543939833221,-1.27006498404532,0.7933606204339012,0.826,2.2436981463759285,0.0005615848381339679,0.0006177713974980937,0.010973208743873912,1.478108008276737,0.0,0.33517569981834516
0.7833333333333333,0.7333333333333333,0.75,-1.466996794511311,0.01,0.1,2.2715527116425203,0.022715527116425202,0.22715527116425205,0.22715527116425205,0.004451075427225196,500,200,200,7000,5000,2000,-1.272218204033275,0.5451257633861504,0.92,1.9779303025247523,0.00033536873799380567,0.001292239128558486,0.00039922014028769627,0.0005121108117939159,-1.207973896121946,0.7887098992360086,0.826,2.2628974821439285,0.0006870228952449785,0.0008280447102720726,-0.005093088211438812,1.4642134610682183,0.0,0.33454865652772575
0.7833333333333333,0.7333333333333333,0.7666666666666666,-1.4648055526586203,0.01,0.1,2.2882650758462755,0.022882650758462755,0.22882650758462755,0.22882650758462758,0.004451075427225196,500,200,200,7000,5000,2000,-1.258341269789178,0.5673521550135875,0.922,1.94050613994903,0.0003388230228523135,0.0012816359610922656,0.0004242356806208548,0.00046188216696476986,-1.232159044755931,0.7562057649582227,0.828,2.2220126053103333,0.0006871521100168361,0.0008025276344969804,0.0010373454270496318,1.468168349289782,0.0,0.3355786832175367
0.7833333333333333,0.7333333333333333,0.7833333333333333,-1.4582558348048333,0.01,0.1,2.3038025382308893,0.023038025382308893,0.23038025382308894,0.2303802538230889,0.004451075427225196,500,200,200,7000,5000,2000,-1.2055763843143439,0.5908668721811378,0.918,1.9823010836865964,0.00037420701210824853,0.0013797547414690265,0.00044671300746075305,0.00047963165820179174,-1.236382036297494,0.7579138208169667,0.846,2.318640888252339,0.0007761167369997219,0.0008212707405172284,0.0021171135609058967,1.4631324424550116,0.0,0.3350426557919658
0.7833333333333333,0.7333333333333333,0.7999999999999999,-1.4474194010293724,0.01,0.1,2.3138123348333925,0.023138123348333924,0.23138123348333928,0.23138123348333928,0.004663016734416099,500,200,200,7000,5000,2000,-1.1990011648356127,0.5693689355828332,0.934,1.9259845993908453,0.0003306463784033953,0.0012690624522904198,0.0003961898493249727,0.0004828156982040029,-1.2254343692010365,0.7617076026637372,0.838,2.218852841538367,0.000676359672248898,0.0007221396957977936,-0.0006517262053918183,1.4493439939143848,0.0,0.33596223177114165
0.7833333333333333,0.7333333333333333,0.8166666666666667,-1.4324149775683515,0.01,0.1,2.3538107601445715,0.023538107601445715,0.23538107601445715,0.23538107601445718,0.004663016734416099,500,200,200,7000,5000,2000,-1.20358510501576,0.5820481096471603,0.888,1.9336506861225675,0.0003642354580636993,0.0014031559696828127,0.00039891050897597995,0.0004923520501204374,-1.1742972486220302,0.7851297253714209,0.816,2.2449980818125224,0.0008247311200578597,0.000892916449228356,-0.0025690936571895993,1.432224679890641,0.0,0.33556765637359914
0.7833333333333333,0.7333333333333333,0.8333333333333333,-1.4134069560250866,0.01,0.1,2.403948401665198,0.02403948401665198,0.24039484016651982,0.24039484016651985,0.004663016734416099,500,200,200,7000,5000,2000,-1.1953870289960096,0.544870587988318,0.922,1.8804232982397966,0.0003830086336659961,0.0014523192808451664,0.00042917513240561345,0.00048623434609928415,-1.141261152458585,0.7381777465233134,0.82,2.181440857536132,0.0007372493160937117,0.0007542257908257703,-0.002417414133919378,1.4137414287045307,0.0,0.33444909337809486
0.7833333333333333,0.7333333333333333,0.85,-1.39060359226129,0.01,0.1,2.4560731304047523,0.024560731304047522,0.24560731304047523,0.24560731304047523,0.004885049786496128,500,200,200,7000,5000,2000,-1.1787216316226363,0.563496417757125,0.914,1.8771323103060245,0.0004042920166159333,0.0015346784558643337,0.0004041802168384694,0.00046889634969761554,-1.1244396629918056,0.7650172720108019,0.858,2.332664334626403,0.0009935512657025375,0.0010455098174591644,-0.0029609040688940115,1.3902652792698613,0.0,0.33477054082384744
0.7833333333333333,0.75,0.7,-1.4105481299563067,0.01,0.1,2.2569879644872275,0.022569879644872275,0.22569879644872276,0.22569879644872276,0.004663016734416099,500,200,200,7000,5000,2000,-1.18477485918152,0.5535645240010597,0.904,1.9018879780439688,0.00026135037723886746,0.0009689749363903896,0.0002965734959169737,0.0003445489568258466,-1.0995513805462045,0.786841375473687,0.78,2.1814920158876614,0.0005231314893793069,0.0005922441567852759,0.005505503279751739,1.4190179630238908,0.0,0.3342131343911195
0.7833333333333333,0.75,0.7166666666666667,-1.4213845637317677,0.01,0.1,2.271033127263344,0.02271033127263344,0.2271033127263344,0.22710331272633444,0.004663016734416099,500,200,200,7000,5000,2000,-1.1808803732048856,0.5878522847837597,0.906,1.927695516842746,0.0002782099084852886,0.0011120770290112155,0.00030028315803456464,0.0003967592468710924,-1.213742185646052,0.7102405376289612,0.84,2.1802516381371175,0.0005953319303155318,0.0006749062558548713,0.0037972840324602642,1.427524785745222,0.0,0.33613009663374377
0.7833333333333333,0.75,0.7333333333333333,-1.4279342815855547,0.01,0.1,2.271352870663966,0.02271352870663966,0.22713528706639663,0.2271352870663966,0.004451075427225196,500,200,200,7000,5000,2000,-1.222150094548888,0.554645453759075,0.896,1.9818653683239473,0.0003314047834632161,0.0011988063535944714,0.0003916719801103527,0.00044480962450031876,-1.1761471734481124,0.7603449440824626,0.814,2.2428261573356387,0.0006629966051850974,0.0007922573646935623,-0.006825156450269972,1.423648678480435,0.0,0.33675245794203945
0.7833333333333333,0.75,0.75,-1.4301255234382453,0.01,0.1,2.2894757179839593,0.022894757179839593,0.22894757179839595,0.22894757179839595,0.004451075427225196,500,200,200,7000,5000,2000,-1.215503498495174,0.5948295518194987,0.91,1.9492533687185762,0.0003406056511041524,0.0012671527373405175,0.000441111976198714,0.00045066844742304646,-1.1569244857249146,0.762546480619896,0.798,2.2669317832214597,0.0007044275137742753,0.0008178985215165146,4.3476601521597935e-05,1.4327151802820117,0.0,0.3358847076682605
0.7833333333333333,0.75,0.7666666666666666,-1.4279342815855547,0.01,0.1,2.3077180976869935,0.023077180976869935,0.23077180976869938,0.23077180976869938,0.004663016734416099,500,200,200,7000,5000,2000,-1.230556911463514,0.5403127816158951,0.904,1.88869432009521,0.0003074564132656531,0.0013058142144893976,0.0003488779841329336,0.0004709387400234085,-1.171119020047306,0.7882235524261699,0.778,2.2181616202494325,0.000683619399805258,0.0008422786269146733,0.0021755376328029524,1.4328926137396725,0.0,0.3361869438993756
0.7833333333333333,0.75,0.7833333333333333,-1.4213845637317677,0.01,0.1,2.335998086691597,0.023359980866915972,0.23359980866915972,0.23359980866915972,0.004663016734416099,500,200,200,7000,5000,2000,-1.1702775310025586,0.5931554376358454,0.926,1.9760285713026329,0.0003757793063748289,0.0013948203059121723,0.0004187855793891044,0.000519673819169725,-1.1865424068283443,0.805757765504054,0.788,2.2019699153838928,0.00076342651242242,0.0008976287470000036,0.0018818535151485366,1.4261489032320493,0.0,0.33606161480211716
