sex,age,method,n_reps,n_unlab_clusters,coverage,coverage_cluster_se,coverage_cluster_sd,bias,abs_bias,rmse,se_mean,width,emp_sd,theta0_mean,theta_hat_mean,sigma2_Y_mean,sigma2_Y_minus_f_mean,sigma2_f_mean,lambda_factor_mean,h_factor_mean,k_target_mean,R_MB_mean,R_GH_mean,bias_score_mean,bias_budget_mean,gh_gamma_eff_mean,edge_score_mean,pc_ratio_mean,fallback_rate,width_ratio_vs_GH_P1_c22,rmse_ratio_vs_GH_P1_c22,width_ratio_vs_GH_P1_c15,rmse_ratio_vs_GH_P1_c15,theta0,dataset,reference,method_family,bias_rescored,rmse_rescored
1,79,PPI_global,1000,50,0.137,0.0106722986832112,0.0754645476974696,-1.361421166612929,1.361421166612929,1.4243217435620918,0.40940679998972,1.6048746559597025,0.4188081141985762,6.62381966116426,5.262398494551332,,,,,,,,,,,,,,,0.702078029497105,2.2880832870840915,,,6.623819661164262,income,matern52_h0,PPI,-1.3614211666129306,1.4243217435620934
1,80,GH_P1_c22,1000,50,0.939,0.008486483851588,0.0600085027988806,0.1788150322561844,0.1788150322561844,0.6339219624955985,0.5864421597217788,2.298853266109373,0.6084837641751466,6.599831460900203,6.778646493156388,32.823618981557594,25.60414180436509,4.230386129989087,316.227766016838,1.3999999999999997,4581.3,33.6974619250976,19.567300188358164,19.567300188358164,22.0,0.3821157885682916,0.839284229946235,15.92871965359845,0.0,1.0,1.0,,,6.599831460900203,income,matern52_h0,PPCI,0.17881503225618456,0.6339219624955985
1,80,LO_GH_P1_c22w,1000,50,0.94,0.0078246079643595,0.0553283335172488,0.1816938611219083,0.1816938611219083,0.7162096786480182,0.666746786923098,2.6136474047385443,0.6931263006757128,6.599831460900203,6.781525322022113,32.81140032481266,,,,,4581.3,33.6974619250976,19.567300188358164,19.567300188358164,22.0,0.3821157885682916,0.839284229946235,15.92871965359845,,1.136935289985661,1.1298073280636511,,,6.599831460900203,income,matern52_h0,LO,0.18169386112190988,0.7162096786480185
1,80,PPI_global,1000,50,0.174,0.0113605116297548,0.0803309481114831,-1.3334100069403805,1.3334100069403805,1.3988723711058266,0.4122001825438382,1.6158247155718457,0.4231320180974629,6.599831460900203,5.266421453959825,,,,,,,,,,,,,,,0.7028829283682385,2.206694914936852,,,6.599831460900203,income,matern52_h0,PPI,-1.3334100069403787,1.398872371105825
1,81,GH_P1_c22,1000,50,0.951,0.0073526338471187,0.0519909725287938,0.1917350606170652,0.1917350606170652,0.642076835319959,0.5821344872828961,2.281967190148953,0.613087436822721,6.576680952449951,6.768416013067017,32.226198193616824,25.07036015986503,4.188974433697066,316.227766016838,1.3999999999999997,4594.74,35.38267566895022,19.761017982664665,19.761017982664665,22.0,0.3821157885682916,0.8465658700805613,15.36065306036346,0.0,1.0,1.0,,,6.576680952449955,income,matern52_h0,PPCI,0.19173506061706203,0.6420768353199581
1,81,LO_GH_P1_c22w,1000,50,0.955,0.0053927388823362,0.0381324223286832,0.189037981341445,0.189037981341445,0.7085823526812073,0.6605230712557317,2.589250439322468,0.6832425722641561,6.576680952449951,6.765718933791397,32.21713240786832,,,,,4594.74,35.38267566895022,19.761017982664665,19.761017982664665,22.0,0.3821157885682916,0.8465658700805613,15.36065306036346,,1.1346571723292207,1.1035787521101077,,,6.576680952449955,income,matern52_h0,LO,0.18903798134144179,0.7085823526812065
1,81,PPI_global,1000,50,0.184,0.0102459549011663,0.0724498419034626,-1.305040736875979,1.305040736875979,1.371742989743746,0.4105215468493136,1.6092444636493095,0.4227602526687527,6.576680952449951,5.2716402155739726,,,,,,,,,,,,,,,0.7052005263687722,2.136415634836258,,,6.576680952449955,income,matern52_h0,PPI,-1.3050407368759824,1.3717429897437488
1,82,GH_P1_c22,1000,50,0.945,0.0053927388823362,0.0381324223286832,0.2097128774102343,0.2097128774102343,0.6384905170584929,0.5776600925685609,2.2644275628687587,0.6033694590597602,6.554323155487665,6.764036032897897,31.525495444310977,24.4136801528933,4.1427479116668025,316.227766016838,1.3999999999999997,4605.1,36.935487018995005,19.94456042437817,19.94456042437817,22.0,0.3821157885682916,0.8526833062220447,14.749158433910178,0.0,1.0,1.0,,,6.554323155487662,income,matern52_h0,PPCI,0.2097128774102348,0.6384905170584931
1,82,LO_GH_P1_c22w,1000,50,0.947,0.0057870368858654,0.0409205302497214,0.2179195280884258,0.2179195280884258,0.7016232400121601,0.6560994067181714,2.571909674335232,0.6672566835068522,6.554323155487665,6.7722426835760885,31.51426806574452,,,,,4605.1,36.935487018995005,19.94456042437817,19.94456042437817,22.0,0.3821157885682916,0.8526833062220447,14.749158433910178,,1.1357880095210156,1.098878090225236,,,6.554323155487662,income,matern52_h0,LO,0.21791952808842652,0.7016232400121603
1,82,PPI_global,1000,50,0.197,0.0119018091576234,0.084158499637437,-1.2634599425120911,1.2634599425120911,1.3329411092519965,0.4110842161183539,1.6114501271839472,0.4249488862878023,6.554323155487665,5.290863212975571,,,,,,,,,,,,,,,0.7116368629352103,2.087644332437101,,,6.554323155487662,income,matern52_h0,PPI,-1.2634599425120907,1.332941109251996
1,83,GH_P1_c22,1000,50,0.947,0.0077472839216892,0.05478156996804,0.2374889662141565,0.2374889662141565,0.6360454794983949,0.5867565580624998,2.300085707605,0.5903400242751081,6.53271638582561,6.770205352039769,32.22129153927835,25.13980331544532,4.080659468265667,316.227766016838,1.3999999999999997,4615.82,38.61981893432706,20.1363140002305,20.1363140002305,22.0,0.3821157885682916,0.8589217969792237,14.046474468327585,0.0,1.0,1.0,,,6.532716385825616,income,matern52_h0,PPCI,0.23748896621415305,0.6360454794983935
1,83,LO_GH_P1_c22w,1000,50,0.948,0.0068452277432633,0.0484030695602783,0.2318146902236655,0.2318146902236655,0.7011368944644881,0.6660838302327649,2.6110486145124376,0.6620371495340545,6.53271638582561,6.764531076049278,32.214182353547635,,,,,4615.82,38.61981893432706,20.1363140002305,20.1363140002305,22.0,0.3821157885682916,0.8589217969792237,14.046474468327585,,1.1351962258968311,1.10233767405662,,,6.532716385825616,income,matern52_h0,LO,0.2318146902236622,0.701136894464487
1,83,PPI_global,1000,50,0.218,0.0145518075179963,0.1028968177449663,-1.2343185016309293,1.2343185016309293,1.302607308204945,0.4154636183048134,1.6286173837548683,0.4164337317911265,6.53271638582561,5.298397884194682,,,,,,,,,,,,,,,0.7080681291005856,2.047978250285217,,,6.532716385825616,income,matern52_h0,PPI,-1.2343185016309333,1.302607308204949
1,84,GH_P1_c22,1000,50,0.938,0.0085188865805003,0.0602376246923086,0.2125569746107927,0.2125569746107927,0.6643996135140923,0.5779856167891986,2.265703617813659,0.6297960161861823,6.511821961855987,6.724378936466783,31.213129203738216,24.286059263218792,4.037487567935491,316.227766016838,1.3999999999999997,4628.52,40.44484905099451,20.32239375155615,20.32239375155615,22.0,0.3821157885682916,0.8650263008651946,13.335264881311687,0.0,1.0,1.0,,,6.511821961855993,income,matern52_h0,PPCI,0.2125569746107896,0.6643996135140913
1,84,LO_GH_P1_c22w,1000,50,0.938,0.0083982505466851,0.0593845991166472,0.2058250507399979,0.2058250507399979,0.7373121751957937,0.6571841452051869,2.576161849204333,0.7083551787338532,6.511821961855987,6.717647012595988,31.205407320781,,,,,4628.52,40.44484905099451,20.32239375155615,20.32239375155615,22.0,0.3821157885682916,0.8650263008651946,13.335264881311687,,1.137025085253762,1.1097420290419162,,,6.511821961855993,income,matern52_h0,LO,0.20582505073999435,0.7373121751957927
1,84,PPI_global,1000,50,0.227,0.0108053274842003,0.0764052033701947,-1.235940114646253,1.235940114646253,1.3136197036975006,0.410907000748249,1.6107554429331363,0.445249375020867,6.511821961855987,5.275881847209736,,,,,,,,,,,,,,,0.7109294570873619,1.9771530220338367,,,6.511821961855993,income,matern52_h0,PPI,-1.2359401146462572,1.3136197036975046
1,85,GH_P1_c22,1000,50,0.939,0.008117755797243,0.0574012017224698,0.224591119375948,0.224591119375948,0.6413433827632811,0.5771245049045888,2.262328059225988,0.601033613965828,6.491603941585139,6.716195060961085,30.999580947317583,24.043687613047428,3.982665678581888,316.227766016838,1.3999999999999997,4640.16,42.33623227958997,20.48965427344816,20.48965427344816,22.0,0.3821157885682916,0.8704284303119906,12.57335909076212,0.0,1.0,1.0,,,6.491603941585136,income,matern52_h0,PPCI,0.22459111937594933,0.6413433827632815
1,85,LO_GH_P1_c22w,1000,50,0.939,0.0083653805554041,0.0591521731793239,0.2350378625674754,0.2350378625674754,0.7143768798959356,0.6576448833461822,2.577967942717034,0.6749422766180311,6.491603941585139,6.726641804152613,30.98794862827872,,,,,4640.16,42.33623227958997,20.48965427344816,20.48965427344816,22.0,0.3821157885682916,0.8704284303119906,12.57335909076212,,1.1395199437163133,1.1138758098945118,,,6.491603941585136,income,matern52_h0,LO,0.23503786256747716,0.7143768798959361
1,85,PPI_global,1000,50,0.22,0.0128571428571428,0.0909137290096989,-1.2085559956582643,1.2085559956582643,1.2787179098549943,0.4130379992650016,1.6191089571188062,0.4179552427321772,6.491603941585139,5.283047945926873,,,,,,,,,,,,,,,0.7156826573033591,1.9938116525745264,,,6.491603941585136,income,matern52_h0,PPI,-1.208555995658263,1.2787179098549928
1,86,GH_P1_c22,1000,50,0.948,0.0063823736867681,0.0451301971398037,0.2552284667298664,0.2552284667298664,0.6283495593888782,0.5769296970246212,2.261564412336515,0.5744663699165373,6.472028886351449,6.727257353081313,30.68187099203492,23.83428491559766,3.950415018015669,316.227766016838,1.3999999999999997,4649.88,44.20531232609067,20.683722349370218,20.683722349370218,22.0,0.3821157885682916,0.8757654851712473,11.817110284129967,0.0,1.0,1.0,,,6.472028886351448,income,matern52_h0,PPCI,0.2552284667298652,0.6283495593888777
1,86,LO_GH_P1_c22w,1000,50,0.948,0.0076877851697564,0.0543608502584012,0.2710551075350407,0.2710551075350407,0.7158585688721504,0.65608799098136,2.5718649246469303,0.662889162189426,6.472028886351449,6.743083993886488,30.667918680741707,,,,,4649.88,44.20531232609067,20.683722349370218,20.683722349370218,22.0,0.3821157885682916,0.8757654851712473,11.817110284129967,,1.1372061351061988,1.1392680366775174,,,6.472028886351448,income,matern52_h0,LO,0.27105510753504003,0.7158585688721502
1,86,PPI_global,1000,50,0.255,0.0123097770997243,0.0870432686210995,-1.1628372157199147,1.1628372157199147,1.2342841219037108,0.4158091722831611,1.6299719553499918,0.4140511341151404,6.472028886351449,5.309191670631534,,,,,,,,,,,,,,,0.7207276283879975,1.9643271861353004,,,6.472028886351448,income,matern52_h0,PPI,-1.1628372157199145,1.234284121903711
1,87,GH_P1_c22,1000,50,0.941,0.0073803379160511,0.0521868698788795,0.2363421143030486,0.2363421143030486,0.6287917035431787,0.571739223165848,2.2412177548101235,0.5829762196901531,6.453065647674776,6.689407761977824,30.031364206173897,23.31863782424391,3.9063899990915294,316.227766016838,1.3999999999999997,4659.98,46.10277981188508,20.88604591095368,20.88604591095368,22.0,0.3821157885682916,0.8810027769232545,11.08314816622205,0.0,1.0,1.0,,,6.453065647674777,income,matern52_h0,PPCI,0.23634211430304664,0.6287917035431779
1,87,LO_GH_P1_c22w,1000,50,0.939,0.0087236483661554,0.0616855091639545,0.2265295358938247,0.2265295358938247,0.6965868485895141,0.6519996209946117,2.555838514298878,0.659053836157983,6.453065647674776,6.679595183568599,30.02531449156368,,,,,4659.98,46.10277981188508,20.88604591095368,20.88604591095368,22.0,0.3821157885682916,0.8810027769232545,11.08314816622205,,1.1403793802782047,1.1078181290629576,,,6.453065647674777,income,matern52_h0,LO,0.22652953589382196,0.6965868485895131
1,87,PPI_global,1000,50,0.241,0.0111291124020356,0.0786947084806668,-1.1583176410027265,1.1583176410027265,1.228959644519075,0.412402230797791,1.6166167447273407,0.4108659894169753,6.453065647674776,5.294748006672049,,,,,,,,,,,,,,,0.721311769576045,1.954478148477484,,,6.453065647674777,income,matern52_h0,PPI,-1.1583176410027285,1.2289596445190771
1,88,GH_P1_c22,1000,50,0.94,0.0071428571428571,0.0505076272276105,0.2273663656090359,0.2273663656090359,0.6113193118229774,0.57188935105684,2.241806256142813,0.5677483377099656,6.434685174491137,6.6620515401001725,29.940357037971204,23.20047242992348,3.848937191491336,316.227766016838,1.3999999999999997,4669.56,48.062408648823286,21.07085096603171,21.07085096603171,22.0,0.3821157885682916,0.8857893794210135,10.317812702185794,0.0,1.0,1.0,,,6.434685174491138,income,matern52_h0,PPCI,0.22736636560903456,0.6113193118229767
1,88,LO_GH_P1_c22w,1000,50,0.943,0.0084527498242782,0.0597699672042057,0.2340297044045009,0.2340297044045009,0.6843034987776052,0.6533783203814598,2.561243015895323,0.6433624881719485,6.434685174491137,6.668714878895639,29.93032542947564,,,,,4669.56,48.062408648823286,21.07085096603171,21.07085096603171,22.0,0.3821157885682916,0.8857893794210135,10.317812702185794,,1.142490796819402,1.119387995018489,,,6.434685174491138,income,matern52_h0,LO,0.23402970440450144,0.6843034987776053
1,88,PPI_global,1000,50,0.246,0.0135405664126546,0.0957462633149488,-1.1535862959710734,1.1535862959710734,1.2213661739538069,0.4133497065227228,1.6203308495690734,0.4014163969621191,6.434685174491137,5.281098878520064,,,,,,,,,,,,,,,0.7227791630651293,1.9979185187388349,,,6.434685174491138,income,matern52_h0,PPI,-1.153586295971074,1.2213661739538073
1,89,GH_P1_c22,1000,50,0.959,0.0064980373803109,0.0459480629602153,0.2407028537315843,0.2407028537315843,0.6109868801712985,0.5686126851497245,2.2289617257869203,0.5618565535202574,6.416860337458491,6.657563191190077,29.389270961481643,22.81770971470709,3.810629030180249,316.227766016838,1.3999999999999997,4679.43,50.119696535969325,21.248510036859187,21.248510036859187,22.0,0.3821157885682916,0.8901924803620231,9.743728118160124,0.0,1.0,1.0,,,6.416860337458489,income,matern52_h0,PPCI,0.2407028537315874,0.6109868801712998
1,89,LO_GH_P1_c22w,1000,50,0.949,0.0072125174636367,0.0510002000796395,0.2352499029325623,0.2352499029325623,0.6945799924455379,0.6474061292951092,2.537832026836828,0.6538550110317385,6.416860337458491,6.652110240391053,29.381676383923672,,,,,4679.43,50.119696535969325,21.248510036859187,21.248510036859187,22.0,0.3821157885682916,0.8901924803620231,9.743728118160124,,1.1385713794349084,1.1368165421994052,,,6.416860337458489,income,matern52_h0,LO,0.23524990293256387,0.6945799924455385
1,89,PPI_global,1000,50,0.275,0.0145160010235011,0.1026436275942851,-1.1281517060485593,1.1281517060485593,1.1998331883363738,0.4124337242251485,1.616740198962582,0.4087058213698143,6.416860337458491,5.288708631409932,,,,,,,,,,,,,,,0.7253333156233549,1.9637626064899856,,,6.416860337458489,income,matern52_h0,PPI,-1.1281517060485573,1.199833188336372
1,90,GH_P1_c22,1000,50,0.942,0.0077406955337966,0.05473498303048,0.2574990812818676,0.2574990812818676,0.6331730926225161,0.572141026214874,2.242792822762305,0.5787377002458379,6.399565768644426,6.657064849926295,29.67791887928862,23.03702371806328,3.779807891554925,316.227766016838,1.3999999999999997,4689.68,52.23966938385909,21.39666362874132,21.39666362874132,22.0,0.3821157885682916,0.8941799984382762,9.160938466876374,0.0,1.0,1.0,,,6.399565768644427,income,matern52_h0,PPCI,0.2574990812818676,0.6331730926225161
1,90,LO_GH_P1_c22w,1000,50,0.953,0.0062938259348316,0.044504069981272,0.244300070043516,0.244300070043516,0.6999175073472852,0.6505686238814377,2.550229005615236,0.6562260475579004,6.399565768644426,6.643865838687944,29.67506696060185,,,,,4689.68,52.23966938385909,21.39666362874132,21.39666362874132,22.0,0.3821157885682916,0.8941799984382762,9.160938466876374,,1.1370773883939405,1.1054125885993085,,,6.399565768644427,income,matern52_h0,LO,0.24430007004351673,0.6999175073472855
1,90,PPI_global,1000,50,0.287,0.0139100609602678,0.0983589843172364,-1.1101961598486068,1.1101961598486068,1.1843710058799444,0.4138460437268687,1.6222764914093255,0.4127584472330514,6.399565768644426,5.2893696087958215,,,,,,,,,,,,,,,0.7233287332404028,1.8705327495431647,,,6.399565768644427,income,matern52_h0,PPI,-1.1101961598486056,1.184371005879943
1,91,GH_P1_c22,1000,50,0.937,0.0072576490262174,0.051319328419103,0.2989330816815924,0.2989330816815924,0.6616829283603242,0.5732097066470414,2.246982050056403,0.5906031852964582,6.382777716803456,6.681710798485048,29.723860258674904,23.000850569421303,3.77494679072652,316.227766016838,1.3999999999999997,4695.61,54.03949013098836,21.550776174459592,21.550776174459592,22.0,0.3821157885682916,0.8973340343562516,8.807306624039015,0.0,1.0,1.0,,,6.3827777168034565,income,matern52_h0,PPCI,0.29893308168159116,0.6616829283603235
1,91,LO_GH_P1_c22w,1000,50,0.932,0.008422515984562,0.0595561816733595,0.2904953363495215,0.2904953363495215,0.7371223521922174,0.653729158387777,2.562618300880086,0.6778061986316364,6.382777716803456,6.673273053152976,29.71728582855459,,,,,4695.61,54.03949013098836,21.550776174459592,21.550776174459592,22.0,0.3821157885682916,0.8973340343562516,8.807306624039015,,1.1404711937132563,1.114011440523084,,,6.3827777168034565,income,matern52_h0,LO,0.29049533634951974,0.7371223521922168
1,91,PPI_global,1000,50,0.314,0.0150536455683651,0.106445348629698,-1.0521733760085907,1.0521733760085907,1.1369328108139682,0.4180124611093843,1.6386088475487863,0.4309676742637379,6.382777716803456,5.330604340794864,,,,,,,,,,,,,,,0.7292487483412048,1.7182441348930244,,,6.3827777168034565,income,matern52_h0,PPI,-1.052173376008593,1.1369328108139702
1,92,GH_P1_c22,1000,50,0.932,0.0063503173631122,0.0449035247014334,0.2789791467390038,0.2789791467390038,0.6566842963309685,0.5710438149065399,2.238491754433636,0.5947761422517454,6.366473916996397,6.6454530637354,29.37644586178308,22.827237849738683,3.735941834126728,316.227766016838,1.3999999999999997,4706.37,56.344257090678205,21.6942360553054,21.6942360553054,22.0,0.3821157885682916,0.9012399563695586,8.2241999463499,0.0,1.0,1.0,,,6.366473916996396,income,matern52_h0,PPCI,0.2789791467390037,0.6566842963309684
1,92,LO_GH_P1_c22w,1000,50,0.93,0.0072843135908468,0.0515078753637712,0.2832733595775407,0.2832733595775407,0.7354391289877076,0.6501550708929722,2.548607877900451,0.6790346119337772,6.366473916996397,6.649747276573936,29.367138322886248,,,,,4706.37,56.344257090678205,21.6942360553054,21.6942360553054,22.0,0.3821157885682916,0.9012399563695586,8.2241999463499,,1.1385379789103929,1.1199279975122882,,,6.366473916996396,income,matern52_h0,LO,0.28327335957753963,0.7354391289877072
1,92,PPI_global,1000,50,0.322,0.0151966698822539,0.1074566832519513,-1.0594504257773485,1.0594504257773485,1.144723091855271,0.4161942910368649,1.6314816208645104,0.4337555720024015,6.366473916996397,5.307023491219047,,,,,,,,,,,,,,,0.728830748486404,1.7431863351249253,,,6.366473916996396,income,matern52_h0,PPI,-1.0594504257773494,1.1447230918552724
1,93,GH_P1_c22,1000,50,0.939,0.0079910664405411,0.0565053726901888,0.2802106047862677,0.2802106047862677,0.6478157176124363,0.5659781016433463,2.218634158441917,0.5843703531671424,6.350633471838759,6.630844076625025,29.70557875565654,23.04138627792692,3.8685407028761,304.5207239009796,1.3999999999999997,4713.26,57.65046998055956,21.292758805626807,21.292758805626807,22.0,0.3821157885682916,0.9047955896720972,7.743248389124317,0.0,1.0,1.0,,,6.350633471838761,income,matern52_h0,PPCI,0.28021060478626403,0.6478157176124347
1,93,LO_GH_P1_c22w,1000,50,0.946,0.0074010479125649,0.052333311668612,0.2752400499794836,0.2752400499794836,0.7207035598537199,0.6447632617673148,2.5274719861278747,0.6664087609791948,6.350633471838759,6.625873521818241,29.69655186323828,,,,,4713.26,57.65046998055956,21.292758805626807,21.292758805626807,22.0,0.3821157885682916,0.9047955896720972,7.743248389124317,,1.1392017816505833,1.1125132352606637,,,6.350633471838761,income,matern52_h0,LO,0.27524004997948026,0.7207035598537186
1,93,PPI_global,1000,50,0.297,0.0143860760346061,0.1017249191873528,-1.0563917459380483,1.0563917459380483,1.1382141008081164,0.4116129436798597,1.61352273922505,0.4239664679645665,6.350633471838759,5.29424172590071,,,,,,,,,,,,,,,0.7272594866916592,1.7570029097211053,,,6.350633471838761,income,matern52_h0,PPI,-1.0563917459380514,1.1382141008081195
1,94,GH_P1_c22,1000,50,0.949,0.0078882501098734,0.0557783514438703,0.3715935734635785,0.3715935734635785,0.675027658633472,0.5767185550006827,2.260736735602676,0.5638248438436272,6.335236742370896,6.706830315834475,34.81338424925639,26.97097170471996,4.524163649861682,255.09099052291103,1.3999999999999997,4727.32,57.49103391805388,19.14766484842489,19.14766484842489,22.0,0.3821157885682916,0.9115249827757492,6.062906487034823,0.0,1.0,1.0,,,6.335236742370897,income,matern52_h0,PPCI,0.3715935734635778,0.6750276586334716
1,94,LO_GH_P1_c22w,1000,50,0.942,0.0067551945243067,0.0477664385637156,0.3706112297764801,0.3706112297764801,0.7390614882585831,0.6566386726386321,2.5740235967434377,0.6397409383952348,6.335236742370896,6.705847972147378,34.80438568641405,,,,,4727.32,57.49103391805388,19.14766484842489,19.14766484842489,22.0,0.3821157885682916,0.9115249827757492,6.062906487034823,,1.1385773302158706,1.0948610457751335,,,6.335236742370897,income,matern52_h0,LO,0.37061122977648076,0.7390614882585834
1,94,PPI_global,1000,50,0.291,0.0119257909505373,0.0843280765213811,-1.062932229893065,1.062932229893065,1.1330717589736408,0.4103192274338239,1.6084513715405897,0.3926587150499547,6.335236742370896,5.272304512477833,,,,,,,,,,,,,,,0.7114722144380081,1.6785560480105874,,,6.335236742370897,income,matern52_h0,PPI,-1.0629322298930646,1.1330717589736405
1,95,GH_P1_c22,1000,50,0.942,0.0089625069379189,0.0633744943223395,0.3732126539681057,0.3732126539681057,0.6948956431826271,0.5810893041388162,2.27787007222416,0.5864607455220838,6.320265248160409,6.693477902128516,35.34565487534888,27.4910889956689,4.532114021856323,253.79020806559345,1.3999999999999997,4729.88,58.7251243572298,19.100165014075987,19.100165014075987,22.0,0.3821157885682916,0.9116140795191,6.730095615913784,0.0,1.0,1.0,,,6.320265248160407,income,matern52_h0,PPCI,0.37321265396810865,0.6948956431826288
1,95,LO_GH_P1_c22w,1000,50,0.94,0.0080812203564176,0.0571428571428571,0.3776376182448505,0.3776376182448505,0.7614524863446178,0.6609289516819624,2.590841490593293,0.6615416506935592,6.320265248160409,6.6979028664052604,35.33396630450945,,,,,4729.88,58.7251243572298,19.100165014075987,19.100165014075987,22.0,0.3821157885682916,0.9116140795191,6.730095615913784,,1.137396518873239,1.0957796236240018,,,6.320265248160407,income,matern52_h0,LO,0.37763761824485353,0.7614524863446192
1,95,PPI_global,1000,50,0.323,0.0137921894489569,0.0975255068676698,-1.0390316787768552,1.0390316787768552,1.1201759848723598,0.4151290591995832,1.627305912062366,0.4187872853529393,6.320265248160409,5.281233569383554,,,,,,,,,,,,,,,0.7143980387228278,1.6120060556746991,,,6.320265248160407,income,matern52_h0,PPI,-1.039031678776853,1.1201759848723576
1,96,GH_P1_c22,1000,50,0.93,0.0079539490897571,0.0562429133857986,0.4186105046425289,0.4186105046425289,0.7352251577820539,0.5830113016073385,2.285404302300768,0.604720567703445,6.305701577498614,6.724312082141143,35.56433908318893,27.88248686050325,4.559835680418342,251.18864315095823,1.3999999999999997,4736.95,60.76055353020369,19.134958707591068,19.134958707591068,22.0,0.3821157885682916,0.9147156674995842,6.390703776464342,0.0,1.0,1.0,,,6.305701577498618,income,matern52_h0,PPCI,0.41861050464252525,0.7352251577820518
1,96,LO_GH_P1_c22w,1000,50,0.937,0.0080571935155448,0.0569729617217407,0.4036009958662547,0.4036009958662547,0.7897438317726775,0.6598404665026253,2.58657462869029,0.6791633226091763,6.305701577498614,6.7093025733648695,35.558349597942886,,,,,4736.95,60.76055353020369,19.134958707591068,19.134958707591068,22.0,0.3821157885682916,0.9147156674995842,6.390703776464342,,1.131779889486656,1.0741523510363675,,,6.305701577498618,income,matern52_h0,LO,0.40360099586625164,0.7897438317726759
1,96,PPI_global,1000,50,0.361,0.0159264892937674,0.1126172858011792,-0.9939474065207292,0.9939474065207292,1.0840553918244384,0.415151821792886,1.6273951414281131,0.4329342648625129,6.305701577498614,5.311754170977885,,,,,,,,,,,,,,,0.71208194532135,1.4744536151275034,,,6.305701577498618,income,matern52_h0,PPI,-0.993947406520733,1.0840553918244415
1,97,GH_P1_c22,1000,50,0.939,0.0077314623587056,0.0546696946232927,0.3883392946622568,0.3883392946622568,0.7117474123767018,0.5723209289259688,2.243498041389797,0.5967688868821013,6.291529308079702,6.679868602741959,34.280942780944535,26.74062084706588,4.489977676631716,251.18864315095823,1.3999999999999997,4744.11,63.06402013706517,19.29155979870024,19.29155979870024,22.0,0.3821157885682916,0.9177687102910506,6.03896146279327,0.0,1.0,1.0,,,6.291529308079699,income,matern52_h0,PPCI,0.38833929466226014,0.7117474123767036
1,97,LO_GH_P1_c22w,1000,50,0.932,0.0077932466839919,0.0551065757771025,0.3649383498323383,0.3649383498323383,0.7667768990746784,0.649780106169806,2.5471380161856394,0.6747014419815934,6.291529308079702,6.6564676579120405,34.27664702785983,,,,,4744.11,63.06402013706517,19.29155979870024,19.29155979870024,22.0,0.3821157885682916,0.9177687102910506,6.03896146279327,,1.1353422063197989,1.0773160333863658,,,6.291529308079699,income,matern52_h0,LO,0.3649383498323413,0.7667768990746798
1,97,PPI_global,1000,50,0.357,0.0128579364834426,0.0909193407950819,-1.003994104873259,1.003994104873259,1.0892773458385452,0.412000385591173,1.6150415115173982,0.4227288412327921,6.291529308079702,5.287535203206443,,,,,,,,,,,,,,,0.7198764972029643,1.530426843704534,,,6.291529308079699,income,matern52_h0,PPI,-1.0039941048732564,1.089277345838543
1,98,GH_P1_c22,1000,50,0.936,0.0074285714285714,0.0525279323167149,0.4178918759145464,0.4178918759145464,0.7393075552266157,0.5794957103075585,2.2716231844056294,0.6101756760273161,6.27773293454382,6.695624810458364,35.16248406572595,27.354040780763388,4.473784682303768,251.18864315095823,1.3999999999999997,4750.2,65.19610189108539,19.430520785942427,19.430520785942427,22.0,0.3821157885682916,0.9202736406303584,5.797948155055599,0.0,1.0,1.0,,,6.277732934543818,income,matern52_h0,PPCI,0.41789187591454624,0.7393075552266156
1,98,LO_GH_P1_c22w,1000,50,0.931,0.0076784883716438,0.0542951119685139,0.4209637348456639,0.4209637348456639,0.8069382603120789,0.660431003475074,2.5888895336222904,0.6887766715006234,6.27773293454382,6.698696669389481,35.15075624527833,,,,,4750.2,65.19610189108539,19.430520785942427,19.430520785942427,22.0,0.3821157885682916,0.9202736406303584,5.797948155055599,,1.139665042774105,1.0914784444002237,,,6.277732934543818,income,matern52_h0,LO,0.42096373484566296,0.8069382603120785
1,98,PPI_global,1000,50,0.374,0.0147246842591144,0.1041192409045062,-0.9683334449224684,0.9683334449224684,1.061527009275081,0.4167462839949076,1.633645433260038,0.4351543291238614,6.27773293454382,5.309399489621348,,,,,,,,,,,,,,,0.7191533545153007,1.4358395254728558,,,6.277732934543818,income,matern52_h0,PPI,-0.9683334449224699,1.0615270092750824
1,99,GH_P1_c22,1000,50,0.939,0.0079910664405411,0.0565053726901888,0.3994894593122438,0.3994894593122438,0.7019896723462498,0.5754778618925318,2.2558732186187243,0.5775216040828157,6.264297801445152,6.663787260757395,34.44918082948436,26.822807735706377,4.397193642214688,251.18864315095823,1.3999999999999997,4757.96,67.73149107937859,19.574279729298024,19.574279729298024,22.0,0.3821157885682916,0.923109578888236,5.529505075891355,0.0,1.0,1.0,,,6.264297801445149,income,matern52_h0,PPCI,0.399489459312246,0.701989672346251
1,99,LO_GH_P1_c22w,1000,50,0.936,0.0070043718126464,0.049528388066742,0.4247811792797948,0.4247811792797948,0.781323270537262,0.654396105218298,2.565232732455728,0.6560925698961871,6.264297801445152,6.689078980724948,34.428915884594275,,,,,4757.96,67.73149107937859,19.574279729298024,19.574279729298024,22.0,0.3821157885682916,0.923109578888236,5.529505075891355,,1.1371351507184544,1.1130124862462103,,,6.264297801445149,income,matern52_h0,LO,0.4247811792797984,0.7813232705372639
