x0_1,x0_2,x0_3,tau,theta0,sigma_eps,sigma_A,bias_strength,c_smooth,smooth_var,c_min,c_max,ell0_hat,ell_low,ell_high,ell_star,lambda_hat,B,n_label,n_pilot,N_unlab_total,N_t_full,N_use,PPCI_theta_mean,PPCI_theta_rmse,PPCI_coverage,PPCI_avg_ci_width,PPCI_sigma2_Y_minus_A_mean,PPCI_sigma2_A_mean,PPCI_sigma2_Y_minus_A_std,PPCI_sigma2_A_std,PPCI_H_hat_mean,PPCI_H_hat_std,LO_theta_mean,LO_theta_rmse,LO_coverage,LO_avg_ci_width,LO_sigma2_Y_mean,LO_sigma2_Y_std,LO_H_hat_mean,LO_H_hat_std,PPI_theta_mean,PPI_theta_rmse,PPI_coverage,PPI_avg_ci_width
0.7166666666666667,0.7166666666666667,0.7333333333333333,0.5,-1.3990192126028205,2.0,1.2,0.2,0.8,False,0.01,0.1,2.14024822302723,0.0214024822302723,0.21402482230272302,0.21402482230272304,0.004451075427225196,500,200,200,7000,5000,2000,-1.248272849036861,0.6299978287688563,0.92,3.280662210795622,2.4461549114830712e-05,3.4436506184168284e-05,3.697278386963171e-05,7.3482853813818245e-06,-0.0004066808877732701,0.00011716222655117534,-1.2397718370212902,0.812594382239164,0.978,3.912862060277317,3.482671618350634e-05,2.2682338383443947e-05,-0.00042587954943595663,0.000183447944296482,-0.02912205888686274,1.3803261266159736,0.0,0.681333142586922
0.7166666666666667,0.7166666666666667,0.75,0.5,-1.4012104544555113,2.0,1.2,0.2,0.8,False,0.01,0.1,2.157183501078662,0.02157183501078662,0.21571835010786622,0.21571835010786622,0.004451075427225196,500,200,200,7000,5000,2000,-1.2027006640410296,0.6365494420424875,0.894,2.9988088555033983,2.0669581572512196e-05,3.512076541646775e-05,3.692119252572315e-05,7.379699694399285e-06,-0.00041446795908988055,0.00011901198241012413,-1.189085057442721,0.8073074568526974,0.972,3.960057867250269,3.569138820756912e-05,2.478122394488055e-05,-0.00042711605938058986,0.00019820152333037527,-0.015398152402066873,1.3956410951046696,0.0,0.6835794176394265
0.7166666666666667,0.7166666666666667,0.7666666666666666,0.5,-1.3990192126028205,2.0,1.2,0.2,0.8,False,0.01,0.1,2.169277278354411,0.021692772783544114,0.21692772783544112,0.21692772783544112,0.004451075427225196,500,200,200,7000,5000,2000,-1.1889914724275117,0.595347162859759,0.912,3.151859354240654,2.0114862690133184e-05,3.5225099893678374e-05,3.3670843386612875e-05,8.010300411938943e-06,-0.0004033965927540051,0.00011524446064314918,-1.1694840244681524,0.9259576368881727,0.958,4.030494101206502,3.3549536521669764e-05,2.206222206265352e-05,-0.00041754387329585716,0.00019601663576340498,-0.0020883834427636943,1.4066602866599052,0.0,0.6839186089686093
0.7166666666666667,0.7166666666666667,0.7833333333333333,0.5,-1.3924694947490335,2.0,1.2,0.2,0.8,False,0.01,0.1,2.191905873439384,0.021919058734393843,0.21919058734393843,0.2191905873439384,0.004451075427225196,500,200,200,7000,5000,2000,-1.1878941711309277,0.6042160964746937,0.92,2.853668333995447,1.996145998617094e-05,3.599565939158476e-05,3.303504987256423e-05,7.950823982730508e-06,-0.0004233304580628618,0.00011395574360101056,-1.1814901766071215,0.838482825322578,0.964,3.9137637382108825,3.632011438209007e-05,2.3635950087827856e-05,-0.0004397684793693812,0.00019201658769235728,-0.011886856960074762,1.3906596238863822,0.0,0.672618575325454
0.7166666666666667,0.7166666666666667,0.7999999999999999,0.5,-1.3816330609735727,2.0,1.2,0.2,0.8,False,0.01,0.1,2.215474559411354,0.02215474559411354,0.22154745594113542,0.22154745594113545,0.004451075427225196,500,200,200,7000,5000,2000,-1.1669341325003182,0.6210430072536135,0.924,2.982808565820082,2.483177052279708e-05,3.7784430020942035e-05,4.137840335514443e-05,8.362548930722834e-06,-0.00044073506943712113,0.00012272752039122766,-1.1647493754268072,0.8123438731117304,0.966,3.943165243216415,3.911605496094656e-05,2.6668789382315163e-05,-0.0004487154278859946,0.0002103968256347039,-0.02133384977389572,1.3702325380600122,0.0,0.6772271217606267
0.7166666666666667,0.7166666666666667,0.8166666666666667,0.5,-1.3666286375125516,2.0,1.2,0.2,0.8,False,0.01,0.1,2.247912560981867,0.02247912560981867,0.22479125609818673,0.22479125609818673,0.004451075427225196,500,200,200,7000,5000,2000,-1.1934888450894754,0.5517415497657138,0.914,2.905633563924374,2.3687733875507756e-05,4.036829953506369e-05,3.9044976026659174e-05,8.096913408727818e-06,-0.00045700852927625034,0.0001190086524164086,-1.157836810795488,0.8239044256284598,0.978,3.9396570845767345,4.0321698180902275e-05,2.56518410374846e-05,-0.00046132731857179615,0.00019269721948425765,-0.01669271733892863,1.3599144304493158,0.0,0.6923335909296424
0.7166666666666667,0.7166666666666667,0.8333333333333333,0.5,-1.3476206159692867,2.0,1.2,0.2,0.8,False,0.01,0.1,2.272571670771014,0.02272571670771014,0.22725716707710142,0.22725716707710142,0.004663016734416099,500,200,200,7000,5000,2000,-1.174528791037198,0.5545697459129345,0.922,2.816458743041313,2.336671159589497e-05,3.960194625291212e-05,3.7962187411317754e-05,7.796743341140255e-06,-0.0004632328594235751,0.00012341664588545658,-1.1616461647419387,0.7616067033365899,0.986,3.929328367365612,4.058902156895543e-05,2.584038527673053e-05,-0.0004629218814478359,0.00020082363903583956,-0.004141294760873887,1.3532231600749762,0.0,0.6876145888751032
0.7166666666666667,0.7166666666666667,0.85,0.5,-1.3248172522054902,2.0,1.2,0.2,0.8,False,0.01,0.1,2.2799380491249814,0.022799380491249816,0.22799380491249815,0.22799380491249818,0.004663016734416099,500,200,200,7000,5000,2000,-1.0779613081849042,0.5981263787963367,0.906,3.2823926075207646,2.2685036679972313e-05,3.98334421200209e-05,3.653118088724293e-05,7.93333166721485e-06,-0.0004531145712055694,0.00012936600337162748,-1.1395516482649375,0.8592208570382495,0.976,3.8959431575770314,4.076339257928628e-05,2.5505247050504505e-05,-0.00047367036461604594,0.0002110520730267867,-0.0185059169529669,1.3157359559758859,0.0,0.6891366663439573
0.7166666666666667,0.7333333333333333,0.7,0.5,-1.3440330366187225,2.0,1.2,0.2,0.8,False,0.01,0.1,2.1192138806336986,0.021192138806336986,0.21192138806336988,0.21192138806336985,0.004451075427225196,500,200,200,7000,5000,2000,-1.1837194116279384,0.6092357084798471,0.916,2.994281530512781,1.919918608409371e-05,3.2542106919896325e-05,3.1456556551330926e-05,6.7256670759271935e-06,-0.0003914972991419672,0.00010705375473245365,-1.0707315198944543,0.8670664099879632,0.976,4.014004166818853,3.190628076141535e-05,2.1450554910184846e-05,-0.0004023689101325879,0.00017527283179317435,-0.018617876212185278,1.3362723010487356,0.0,0.6686302088742838
0.7166666666666667,0.7333333333333333,0.7166666666666667,0.5,-1.3548694703941835,2.0,1.2,0.2,0.8,False,0.01,0.1,2.1269358835157592,0.021269358835157594,0.21269358835157592,0.21269358835157595,0.004248767179543223,500,200,200,7000,5000,2000,-1.179118248580852,0.6109305406140219,0.922,3.201556488354414,2.0171164730940843e-05,3.5777494696503874e-05,3.486616822975678e-05,8.24015206484781e-06,-0.0003948727204365119,0.0001153277530900977,-1.1751499022590006,0.9052375252582506,0.958,4.121198511323515,3.519034396620505e-05,2.474550917813268e-05,-0.0004101030135108781,0.00019238088286842574,-0.014216592608214843,1.3498944185270623,0.0,0.6757743521401224
0.7166666666666667,0.7333333333333333,0.7333333333333333,0.5,-1.3614191882479705,2.0,1.2,0.2,0.8,False,0.01,0.1,2.1551858453957298,0.0215518584539573,0.21551858453957298,0.215518584539573,0.004451075427225196,500,200,200,7000,5000,2000,-1.1690806865683203,0.6360935660359193,0.924,3.074097024432039,2.428646505706012e-05,3.734447017144678e-05,4.3130542205090744e-05,7.983504812706795e-06,-0.0004162357441416103,0.00012320413874296373,-1.1574217997748146,0.9034399694250252,0.972,4.0843228039936,3.70826762987036e-05,2.6521973720822874e-05,-0.0004246865906606676,0.0002007919022818609,-0.020322378384178955,1.35010991838075,0.0,0.6818085895996568
0.7166666666666667,0.7333333333333333,0.75,0.5,-1.363610430100661,2.0,1.2,0.2,0.8,False,0.01,0.1,2.175992505506887,0.02175992505506887,0.2175992505506887,0.21759925055068874,0.004451075427225196,500,200,200,7000,5000,2000,-1.1653899802728847,0.614787737994316,0.912,2.9909037608390268,1.9830192214106944e-05,3.885651775109682e-05,3.183010924730115e-05,8.409386369815392e-06,-0.00043074850386798494,0.00012122188824256507,-1.1284460744356652,0.8920610061865221,0.954,3.988678262587687,3.7371338965570265e-05,2.4971396604083283e-05,-0.00043899353518722433,0.0001904445115791763,-0.019637405801323306,1.353842346233176,0.0,0.6778697447535097
0.7166666666666667,0.7333333333333333,0.7666666666666666,0.5,-1.3614191882479705,2.0,1.2,0.2,0.8,False,0.01,0.1,2.1912300512552276,0.021912300512552278,0.21912300512552277,0.21912300512552277,0.004451075427225196,500,200,200,7000,5000,2000,-1.1535183076045206,0.6074835281795257,0.914,2.9939732535528654,2.2955790261397658e-05,3.9373112114129264e-05,3.69789202308386e-05,8.329914652630559e-06,-0.0004371500398380823,0.00012130383503619687,-1.224191817493246,0.8369296163585432,0.966,3.9542036897706696,3.959490714986128e-05,2.7231677182765023e-05,-0.00045174447950301544,0.00020684595273856715,-0.005410870862512514,1.3661443095869839,0.0,0.6832392927290423
0.7166666666666667,0.7333333333333333,0.7833333333333333,0.5,-1.3548694703941835,2.0,1.2,0.2,0.8,False,0.01,0.1,2.2232230592154845,0.022232230592154845,0.22232230592154845,0.22232230592154842,0.004451075427225196,500,200,200,7000,5000,2000,-1.1627383142081393,0.5522162555993433,0.902,2.9502002026471645,2.2614097207361336e-05,4.1686321305869566e-05,3.7402577067589716e-05,8.40042595476952e-06,-0.00045971492307227905,0.00013349827185136625,-1.172921288877963,0.8560919336256215,0.956,3.9206041187569176,4.2129965567666894e-05,2.795141055327337e-05,-0.0004751147949711059,0.00021198240288674593,-0.014140695855785465,1.3509481042717029,0.0,0.6881053595538387
0.7166666666666667,0.7333333333333333,0.7999999999999999,0.5,-1.3440330366187225,2.0,1.2,0.2,0.8,False,0.01,0.1,2.2441215325276147,0.022441215325276147,0.22441215325276148,0.22441215325276148,0.004451075427225196,500,200,200,7000,5000,2000,-1.1266098966653335,0.6082125055071769,0.92,3.2220377447124293,3.06120392556527e-05,4.396667678332075e-05,4.826188313199509e-05,8.522584299053938e-06,-0.00047088833863982,0.00013181198597033027,-1.137551643658889,0.8550421504481752,0.97,3.8605490268133766,4.5514289212974084e-05,2.8117662673529107e-05,-0.0004991720206666162,0.00020676651691094798,-0.024574212589322235,1.3300862077956122,0.0,0.6796325414162775
0.7166666666666667,0.7333333333333333,0.8166666666666667,0.5,-1.3290286131577016,2.0,1.2,0.2,0.8,False,0.01,0.1,2.2649762887734983,0.022649762887734983,0.22649762887734984,0.2264976288773498,0.004451075427225196,500,200,200,7000,5000,2000,-1.0847659323481644,0.5930207813088845,0.912,3.0057848394791855,2.611591585993404e-05,4.532217326686637e-05,4.2992177673954824e-05,9.637463424161372e-06,-0.0004669898270039498,0.00012266621588320132,-1.0519568281631972,0.8899789347867632,0.962,3.8458345404017664,4.4874284253366766e-05,2.7600970002062336e-05,-0.0004941140248120674,0.00020777948728433387,-0.016916868348079248,1.3225347734701778,0.0,0.6850210448751968
0.7166666666666667,0.7333333333333333,0.8333333333333333,0.5,-1.3100205916144367,2.0,1.2,0.2,0.8,False,0.01,0.1,2.280612958289729,0.02280612958289729,0.22806129582897292,0.22806129582897292,0.004451075427225196,500,200,200,7000,5000,2000,-1.1217244285141932,0.5756753340958678,0.928,2.945377115326077,2.5587597188339318e-05,4.676687993939264e-05,4.127089875948805e-05,9.64563595296218e-06,-0.0004800006034059368,0.00013468414892898296,-1.1477807108842397,0.8556954675399837,0.97,4.075957812341079,4.599335148643704e-05,2.740855853250298e-05,-0.0004874240084324033,0.00021020214272074716,-0.029107384674821147,1.2913590947648426,0.0,0.681804962616652
0.7166666666666667,0.7333333333333333,0.85,0.5,-1.2872172278506402,2.0,1.2,0.2,0.8,False,0.01,0.1,2.3121137890995893,0.023121137890995895,0.23121137890995894,0.23121137890995894,0.004663016734416099,500,200,200,7000,5000,2000,-1.1128171169587477,0.5839601436431163,0.918,2.8891821554529917,2.71170691005563e-05,4.7297250999651454e-05,4.338124746561511e-05,9.640489548965397e-06,-0.00049080606576309,0.00014064649946181318,-1.096506122995531,0.8677604464940311,0.976,3.968299113925246,4.7738226892406796e-05,2.9699706171241787e-05,-0.0005014663983990176,0.00022267661454416547,-0.013938733615882156,1.284494348486436,0.0,0.677794699688854
0.7166666666666667,0.75,0.7,0.5,-1.3065922845474274,2.0,1.2,0.2,0.8,False,0.01,0.1,2.150375200375956,0.021503752003759563,0.21503752003759563,0.21503752003759563,0.004451075427225196,500,200,200,7000,5000,2000,-1.0913991954485858,0.589269771650587,0.916,3.0674619499363436,2.0663436249606374e-05,3.504898311537714e-05,3.599614686584836e-05,7.244197549163706e-06,-0.00040569328594787057,0.00011755956638780439,-1.1142789964569524,0.8547776365456717,0.962,3.97559652260154,3.4916416165516845e-05,2.3638118546792953e-05,-0.0004296661867528822,0.0002024398457776785,-0.018784777550488775,1.2979267530054162,0.0,0.6707793559302776
0.7166666666666667,0.75,0.7166666666666667,0.5,-1.3174287183228883,2.0,1.2,0.2,0.8,False,0.01,0.1,2.1533122291360742,0.021533122291360743,0.21533122291360743,0.21533122291360746,0.004451075427225196,500,200,200,7000,5000,2000,-1.1161405827062292,0.6035431406889389,0.906,3.1680933023399938,2.189411706068366e-05,3.587184479231358e-05,3.818065878715061e-05,8.20741998008565e-06,-0.00041238273607944553,0.00012190350782947402,-1.0818439255282164,0.9332629306828553,0.952,4.028973934957206,3.700459005305404e-05,2.4658431743459225e-05,-0.00043213337638712765,0.0001930241492337032,-0.007627786664223027,1.3194211031943364,0.0,0.6828032570280548
0.7166666666666667,0.75,0.7333333333333333,0.5,-1.3239784361766753,2.0,1.2,0.2,0.8,False,0.01,0.1,2.1564757112450925,0.021564757112450924,0.21564757112450927,0.21564757112450927,0.004451075427225196,500,200,200,7000,5000,2000,-1.124503144464628,0.5912138854758983,0.908,3.076541376751774,2.3005277175140957e-05,3.711881111144021e-05,4.2151732728634166e-05,7.796755915179697e-06,-0.0004144774010929225,0.00011111761940880424,-1.134180527135467,0.8573470554802963,0.96,3.997922968314183,3.655284332473265e-05,2.635088551638221e-05,-0.0004243585769872426,0.00019180577839851516,-0.011966021932301124,1.3217358853469094,0.0,0.6843821673649959
0.7166666666666667,0.75,0.75,0.5,-1.326169678029366,2.0,1.2,0.2,0.8,False,0.01,0.1,2.174030784314863,0.02174030784314863,0.21740307843148632,0.21740307843148635,0.004451075427225196,500,200,200,7000,5000,2000,-1.1367347088208948,0.5983945631554468,0.908,2.965642781145033,2.2648923834596717e-05,3.88395388446386e-05,4.0873917738810266e-05,8.598229141653712e-06,-0.00042818334444885475,0.00013035633028741163,-1.1188089120752105,0.8739431030224698,0.97,4.026007758184191,3.7697141366370936e-05,2.753742683157653e-05,-0.00043473607005336303,0.00020904597301467032,-0.011347887544413638,1.3252938270878043,0.0,0.6905697131807128
0.7166666666666667,0.75,0.7666666666666666,0.5,-1.3239784361766753,2.0,1.2,0.2,0.8,False,0.01,0.1,2.21576100952677,0.0221576100952677,0.22157610095267702,0.22157610095267705,0.004451075427225196,500,200,200,7000,5000,2000,-1.1293040218592219,0.5938415703562747,0.916,2.8849328753435413,2.606463177692294e-05,4.3336289305519794e-05,4.520905740721119e-05,9.066846602149739e-06,-0.0004646249366810383,0.0001203003988577083,-1.0624498232687303,0.8416428397321921,0.978,3.985459926329941,4.306755388830321e-05,3.036857152917315e-05,-0.0004701309200296288,0.0002183332814857129,-0.014365807135637036,1.3199096617384405,0.0,0.6715668636422831
0.7166666666666667,0.75,0.7833333333333333,0.5,-1.3174287183228883,2.0,1.2,0.2,0.8,False,0.01,0.1,2.2445760117429936,0.022445760117429936,0.22445760117429936,0.22445760117429936,0.004663016734416099,500,200,200,7000,5000,2000,-1.1215386165027845,0.5571269223930345,0.912,2.9134780307282266,2.404193515964982e-05,4.294268412574467e-05,3.998488694270507e-05,8.775448025036185e-06,-0.0004577351317289125,0.00011944255926807598,-1.1276674698230977,0.8503813842369413,0.974,3.941514586461866,4.1191567867213335e-05,2.759893143108755e-05,-0.0004682260404635783,0.00021197347002327248,-0.025169393446451433,1.30244656570294,0.0,0.6817438596961883
0.7166666666666667,0.75,0.7999999999999999,0.5,-1.3065922845474274,2.0,1.2,0.2,0.8,False,0.01,0.1,2.2699394709487697,0.0226993947094877,0.22699394709487697,0.226993947094877,0.004663016734416099,500,200,200,7000,5000,2000,-1.119711697378461,0.6003600832719188,0.924,2.9613301096177267,2.909400055473922e-05,4.59663181104151e-05,4.693655894680039e-05,9.505007814455498e-06,-0.0004811919478377742,0.00013440924656795314,-1.1346492409347773,0.8883324570252568,0.96,3.920973942924181,4.6594303304915575e-05,3.0185398890533258e-05,-0.0005021950983751698,0.00023649096459127966,-0.016949922391732996,1.299677454022769,0.0,0.6881519144049028
0.7166666666666667,0.75,0.8166666666666667,0.5,-1.2915878610864064,2.0,1.2,0.2,0.8,False,0.01,0.1,2.295996850421746,0.02295996850421746,0.22959968504217462,0.22959968504217465,0.004663016734416099,500,200,200,7000,5000,2000,-1.1019705799341708,0.583121654125311,0.926,2.8737183840204623,2.665378062710902e-05,4.861388557303339e-05,4.2057717726138735e-05,9.96986601141061e-06,-0.0004966566848039475,0.00013665907720577923,-1.1039875530912777,0.8735700854241598,0.974,3.907320812082699,4.8270532140300754e-05,3.0933399939124505e-05,-0.0005068444422087038,0.0002139283867412582,-0.006452638550686633,1.2955967554939123,0.0,0.6890507272207421
0.7166666666666667,0.75,0.8333333333333333,0.5,-1.2725798395431416,2.0,1.2,0.2,0.8,False,0.01,0.1,2.315708913579097,0.02315708913579097,0.23157089135790973,0.23157089135790973,0.004663016734416099,500,200,200,7000,5000,2000,-1.0862436664482131,0.5680455553883679,0.936,2.9802952634809396,3.068491807518179e-05,5.083217301081283e-05,5.151904788627294e-05,1.0222185861928627e-05,-0.0005027479805025661,0.00014189766619510875,-1.0194418811117518,0.8922911332794612,0.954,3.8984584485839275,5.10390030730436e-05,3.175214591472402e-05,-0.0005305393084500218,0.00023725652014598795,-0.007853693012371508,1.2743341362411718,0.0,0.6810293080996291
0.7166666666666667,0.75,0.85,0.5,-1.249776475779345,2.0,1.2,0.2,0.8,False,0.01,0.1,2.3468530635111557,0.02346853063511156,0.2346853063511156,0.2346853063511156,0.004663016734416099,500,200,200,7000,5000,2000,-1.0839436464283434,0.5856395071785815,0.914,2.8473912653549176,2.9824591780811574e-05,5.3727789552594775e-05,5.165972423585183e-05,1.1052273976390991e-05,-0.0005188979285146924,0.00014360818515833385,-1.0986905905761786,0.8160134588907096,0.976,3.9195447544820317,5.170942468200772e-05,3.4904314944961044e-05,-0.000522547371802202,0.00023409534780799175,-0.014275970908205265,1.2472757619469088,0.0,0.6859030910644044
0.7166666666666667,0.7666666666666666,0.7,0.5,-1.269721013474362,2.0,1.2,0.2,0.8,False,0.01,0.1,2.1810260680444142,0.021810260680444143,0.21810260680444143,0.21810260680444143,0.004451075427225196,500,200,200,7000,5000,2000,-1.0781985036402824,0.5866655072626351,0.916,3.0989907390533227,2.1617804165221287e-05,3.873677477349423e-05,3.583251767525532e-05,7.929373875259838e-06,-0.0004284199563068961,0.00011433872179495455,-1.0691642237155874,0.8261939460070529,0.974,4.035436393136636,3.8145558242561784e-05,2.43717101751323e-05,-0.00044138505233787186,0.00018245777020196367,-0.014650701612662171,1.2648387831834806,0.0,0.6781472578202338
0.7166666666666667,0.7666666666666666,0.7166666666666667,0.5,-1.280557447249823,2.0,1.2,0.2,0.8,False,0.01,0.1,2.199294341954642,0.02199294341954642,0.2199294341954642,0.21992943419546418,0.004451075427225196,500,200,200,7000,5000,2000,-1.0791002212628404,0.5745757852421844,0.902,2.894722453648702,2.3904224749006708e-05,4.108524783158003e-05,3.874408540901952e-05,9.067608398528083e-06,-0.0004555657486056123,0.00012783396027097273,-1.0225604757085403,0.8509261246050493,0.972,3.9544521438631715,4.1368569711069364e-05,2.7253955760173317e-05,-0.0004685210853044168,0.00021029509267345346,-0.02341660641974924,1.2672049491742197,0.0,0.6851043842497421
0.7166666666666667,0.7666666666666666,0.7333333333333333,0.5,-1.28710716510361,2.0,1.2,0.2,0.8,False,0.01,0.1,2.197271334453892,0.02197271334453892,0.2197271334453892,0.2197271334453892,0.004451075427225196,500,200,200,7000,5000,2000,-1.10306833724033,0.6023374355386112,0.91,2.906185914160083,2.2466598256325387e-05,4.1944731495815055e-05,4.015045376789529e-05,9.002425852222061e-06,-0.0004464224376529988,0.00012294252070217508,-1.07196754526315,0.8644441233129703,0.964,4.00241644407695,4.0122498527391914e-05,2.769329731274042e-05,-0.0004530366285775479,0.00020883327317221297,-0.005499593208115493,1.2923404284864817,0.0,0.6975694396972897
0.7166666666666667,0.7666666666666666,0.75,0.5,-1.2892984069563005,2.0,1.2,0.2,0.8,False,0.01,0.1,2.204287545440587,0.022042875454405867,0.2204287545440587,0.22042875454405872,0.004451075427225196,500,200,200,7000,5000,2000,-1.1192875003182179,0.58966623672206,0.926,3.0366318518385373,2.526685905953519e-05,4.243845830975591e-05,4.4026207947790025e-05,8.9853595127816e-06,-0.00045688025735282785,0.00013766052630214857,-1.1237034235854595,0.8798469093823273,0.95,4.077177195136173,4.4157957604896e-05,3.138378226825486e-05,-0.0004725145533850363,0.00023464723940565577,-0.021718352315441274,1.2787406947209283,0.0,0.6730015631272619
0.7166666666666667,0.7666666666666666,0.7666666666666666,0.5,-1.28710716510361,2.0,1.2,0.2,0.8,False,0.01,0.1,2.2229693543192823,0.022229693543192822,0.22229693543192824,0.22229693543192827,0.004663016734416099,500,200,200,7000,5000,2000,-1.1002388542620047,0.5892593783784362,0.916,2.967742291325888,2.6587011382103696e-05,4.101457642138162e-05,4.4203033055873045e-05,8.644054665764718e-06,-0.0004513709068118035,0.0001288609805762886,-1.1255292724140824,0.8151208667690942,0.966,4.070389697451494,4.125107424194865e-05,2.799375405531853e-05,-0.0004583178581371145,0.00021666878056026317,-0.023064910519217392,1.274172290477051,0.0,0.68897123640466
0.7166666666666667,0.7666666666666666,0.7833333333333333,0.5,-1.280557447249823,2.0,1.2,0.2,0.8,False,0.01,0.1,2.2592777397494443,0.022592777397494445,0.22592777397494446,0.22592777397494446,0.004663016734416099,500,200,200,7000,5000,2000,-1.116524507371516,0.5496874803042957,0.936,2.8921539365242706,2.4303995162993953e-05,4.5073910763718844e-05,4.0048874036542964e-05,9.321194397821948e-06,-0.0004695688457497813,0.0001301025187227889,-1.1026346006451677,0.8425050621247056,0.96,3.8646014935820587,4.558620730252021e-05,2.9325255236130155e-05,-0.000499362258016409,0.0002211836001270363,-0.0157572153028826,1.2745062505447946,0.0,0.6831301186525954
0.7166666666666667,0.7666666666666666,0.7999999999999999,0.5,-1.269721013474362,2.0,1.2,0.2,0.8,False,0.01,0.1,2.2883153806271954,0.022883153806271955,0.22883153806271955,0.22883153806271953,0.004663016734416099,500,200,200,7000,5000,2000,-1.0882747330904476,0.5724104875126744,0.928,2.8915832239379946,2.7061582075744718e-05,4.8038680013149404e-05,4.039903915313159e-05,9.681731412089586e-06,-0.0004988095430637966,0.0001397669674943569,-1.1235603813419057,0.8186430972088722,0.976,3.8690459244871374,4.884537318661841e-05,3.1856364674596626e-05,-0.0005192218571525224,0.0002216692592115883,-0.014256884063943811,1.266266579881756,0.0,0.6935231389735715
0.7166666666666667,0.7666666666666666,0.8166666666666667,0.5,-1.254716590013341,2.0,1.2,0.2,0.8,False,0.01,0.1,2.333286144611196,0.02333286144611196,0.23332861446111963,0.23332861446111963,0.004663016734416099,500,200,200,7000,5000,2000,-1.0459213499481173,0.5895561358230991,0.908,2.9042587993672457,3.346839638307593e-05,5.409701991647896e-05,5.6136067877447565e-05,1.0863358692039396e-05,-0.0005301962634943558,0.00013699160316280685,-1.0300013213574817,0.8262640414448738,0.964,3.8758321322869405,5.360228283221151e-05,3.3988990890012567e-05,-0.0005422683900391703,0.0002480959721236176,-0.024098693125505565,1.24210923369646,0.0,0.6904217226933007
0.7166666666666667,0.7666666666666666,0.8333333333333333,0.5,-1.2357085684700762,2.0,1.2,0.2,0.8,False,0.01,0.1,2.335841154076591,0.02335841154076591,0.2335841154076591,0.2335841154076591,0.004663016734416099,500,200,200,7000,5000,2000,-1.094758424225714,0.5917265038602142,0.92,3.0666975079375614,3.852502673196601e-05,5.3078767842954064e-05,6.14887536127165e-05,1.07864840165796e-05,-0.0005275044812127833,0.00014662861164390975,-1.06215213565668,0.8086901742556144,0.98,3.886558484870171,5.519637788859499e-05,3.4934591308109927e-05,-0.0005480977805985308,0.00023511501873683973,-0.010570090364350537,1.2364107248136005,0.0,0.6875157390134786
0.7166666666666667,0.7666666666666666,0.85,0.5,-1.2129052047062796,2.0,1.2,0.2,0.8,False,0.01,0.1,2.3510030898892875,0.023510030898892875,0.23510030898892875,0.23510030898892875,0.004663016734416099,500,200,200,7000,5000,2000,-1.0548975719055962,0.6129653196077568,0.936,3.093351405879341,3.653282706961055e-05,5.539071106260675e-05,6.141594853459251e-05,1.1596525405376094e-05,-0.0005183057032177094,0.00013662968325903007,-1.092577076383834,0.8182189732372168,0.964,3.930372657195904,5.472509867138188e-05,3.5550966115218625e-05,-0.0005374539763048558,0.00023312537577204623,-0.015777879123157257,1.208323097122147,0.0,0.6870156855911969
0.7166666666666667,0.7833333333333333,0.7,0.5,-1.2338231927612113,2.0,1.2,0.2,0.8,False,0.01,0.1,2.1936595964932546,0.021936595964932547,0.21936595964932548,0.21936595964932548,0.004663016734416099,500,200,200,7000,5000,2000,-1.0041196820329694,0.5669048853680524,0.932,2.9128742056860903,2.2569978044958997e-05,3.8403234269287364e-05,3.9076266624776866e-05,7.841406487643003e-06,-0.0004321683549598816,0.00012165980875719938,-1.031657443718797,0.8534189241330928,0.97,3.9869541390209404,3.7805910869330314e-05,2.583449012616998e-05,-0.0004389780085497198,0.00019906211773699418,-0.02902866959224488,1.2159725730204192,0.0,0.6760118750966296
0.7166666666666667,0.7833333333333333,0.7166666666666667,0.5,-1.2446596265366723,2.0,1.2,0.2,0.8,False,0.01,0.1,2.238997572999898,0.02238997572999898,0.22389975729998982,0.22389975729998984,0.004663016734416099,500,200,200,7000,5000,2000,-1.0492188236312299,0.5519239016414421,0.914,2.6779994783102765,2.155476781955289e-05,4.364514800173546e-05,3.926906018596176e-05,8.294398575465878e-06,-0.0004717758071207383,0.00013194283973949383,-1.0671045563929153,0.8177429335665936,0.966,3.9226943623785386,4.032975100656122e-05,2.6006848147724597e-05,-0.00046051549424946036,0.00020214943087335633,2.8071859134074727e-05,1.254802976000604,0.0,0.691479084097507
0.7166666666666667,0.7833333333333333,0.7333333333333333,0.5,-1.2512093443904593,2.0,1.2,0.2,0.8,False,0.01,0.1,2.239734490284268,0.022397344902842682,0.22397344902842684,0.22397344902842684,0.004663016734416099,500,200,200,7000,5000,2000,-1.0321758186957364,0.5761321194523842,0.918,3.011649061615696,2.6471069117185046e-05,4.4089133318513724e-05,4.259951870164482e-05,8.539276216180032e-06,-0.0004705216440719714,0.00012809271400629715,-1.1210964497343685,0.7892930559190918,0.976,4.019680862170022,4.437425134566324e-05,2.774442835468899e-05,-0.0004763581654635792,0.000206216891416035,-0.0163896838156185,1.2466030898566693,0.0,0.6731385413760451
